Variable,Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
Brachionus,0.25,3.66618103334329,3.9392527583555212,-0.2730717250122314,3.039222131001562,9.236871161569677,0.8036458083412331,0.3918699946665844,-0.32859622174232217,0.7715556164798106,0.8694705112765196,-0.5101440976917994,5.293793084439462e-29,1.0,4.7018369243107264e-31,5.385116451591163,"{'sigma': 2.3902257776462257, 'lam': -0.9088585905239359}","{'sigma': 0.5993402381149484, 'mu': -0.08958057164897948, 'w0': 0.4715651452330333, 'delta': 0.20689861911948348, 'psi': 0.2}",{'sigma': 1.4531782984854547},3.590077634394109
Chlorella,0.26,0.06405361081821613,19.799047192686416,-19.7349935818682,25.952814854218847,673.5485988573624,0.7829922425836993,0.40273336711170477,-0.3435995013760033,1.3108712448720123,0.8094731489742105,-1.1276094844778057,2.419763017027979e-25,1.0,1.5537764047070929e-27,379.3140523238137,"{'sigma': 20.421897487871398, 'lam': -0.9065319663359017}","{'sigma': 5.168970162336474, 'mu': -0.09126751765789498, 'w0': 0.4590070812195904, 'delta': 0.18935645942879598, 'psi': 0.2}",{'sigma': 12.500990037998292},252.87603488254254
Brachionus,0.26,2.517748535562778,3.879594528700908,-1.3618459931381302,3.1162026656344497,9.71071905330725,0.8066051137481897,0.40038841279858906,-0.3110261522660474,0.8032250163312781,0.9035994092118799,-0.4437798867936507,2.135845596046905e-28,1.0,1.368872231293759e-30,5.573114002609235,"{'sigma': 2.441141657005839, 'lam': -0.8980180831478095}","{'sigma': 0.6209693058290924, 'mu': -0.09045603555812276, 'w0': 0.459312344607836, 'delta': 0.19205925326808204, 'psi': 0.2}",{'sigma': 1.4946663256331687},3.7154093350728243
Chlorella,0.27,4.825992761504366,19.99977971727117,-15.173786955766804,26.038552883131185,678.0062362476194,0.7850396899686036,0.39815905820344943,-0.3541162502000187,1.3020246606121044,0.8117694203491741,-1.1062956840689608,2.825459870136326e-26,1.0,1.8601873272206317e-28,381.33315457728406,"{'sigma': 20.59889118337939, 'lam': -0.9144716836504525}","{'sigma': 5.291079011044183, 'mu': -0.09402157799992117, 'w0': 0.47084975191240064, 'delta': 0.1930622364848098, 'psi': 0.2}",{'sigma': 12.534328591632496},254.2221030515228
Brachionus,0.27,1.343679470230018,3.8748620105293416,-2.5311825402993238,3.1390933780273844,9.853907235975376,0.8009075955106726,0.38945335855185126,-0.32467137451448214,0.8100786730342423,0.9217855016891748,-0.3914691444131148,4.310669814175342e-29,1.0,2.8237383082529634e-31,5.625931105025142,"{'sigma': 2.484415540855871, 'lam': -0.9113489969404456}","{'sigma': 0.6397914494864583, 'mu': -0.09353787501311128, 'w0': 0.47411252477528104, 'delta': 0.19775411374871332, 'psi': 0.2}",{'sigma': 1.5096373053245586},3.750620736683429
Chlorella,0.28,69.08931428548561,20.762080026431224,48.32723425905439,26.835212408423274,720.1286250051945,0.7874367320312337,0.41154628081531014,-0.33133567330260455,1.2924172547605421,0.7863362211376744,-1.1579294375368168,5.704969977261081e-27,1.0,2.869422060066968e-29,397.85107973578323,"{'sigma': 20.958295064337445, 'lam': -0.89882702147891}","{'sigma': 5.525838264392939, 'mu': -0.09572585929119559, 'w0': 0.46253987677494973, 'delta': 0.17971704843766445, 'psi': 0.2}",{'sigma': 12.873524955014307},265.2340531571889
Brachionus,0.28,0.6130461529676806,3.817528831817748,-3.2044826788500673,3.1984853973358,10.23030883697035,0.8035523119530479,0.3952990595026363,-0.3113289433919408,0.8379062695243785,0.940560450930579,-0.3734801120869753,9.324366431654763e-29,1.0,4.25080666706537e-31,5.659966435803735,"{'sigma': 2.5073522214772743, 'lam': -0.9021260117619954}","{'sigma': 0.6627752637294406, 'mu': -0.09659392432294966, 'w0': 0.4675553897890901, 'delta': 0.18216785626890797, 'psi': 0.2}",{'sigma': 1.5324561467245696},3.773310957202491
Chlorella,0.29000000000000004,0.03594700394346441,21.0505226290768,-21.014575625133332,26.83750722082257,720.2517938277035,0.7847150683572011,0.3965599193557885,-0.3671729351361342,1.2750019220716697,0.7618728250522644,-1.1994537938040126,4.788205755472977e-27,1.0,4.727519723678317e-29,416.7086142018465,"{'sigma': 21.24974338633419, 'lam': -0.919694122960657}","{'sigma': 5.2902549269056784, 'mu': -0.08962187128061117, 'w0': 0.4783347433081185, 'delta': 0.2135461970976602, 'psi': 0.2}",{'sigma': 12.883044432599666},277.8057428012311
Brachionus,0.29000000000000004,7.311439957050454,3.853219781086661,3.458220175963793,3.218848779275508,10.36098746384343,0.798094724707261,0.379752299561605,-0.3382399593714312,0.8353684585954487,0.9352333967357972,-0.3973429100168422,2.0198495531248655e-28,1.0,1.9028292275937882e-30,5.9900568589176535,"{'sigma': 2.555761695384007, 'lam': -0.9237357151534757}","{'sigma': 0.6346699665524718, 'mu': -0.089378161675983, 'w0': 0.48137806310694176, 'delta': 0.21730955890168735, 'psi': 0.2}",{'sigma': 1.5412283062126177},3.993371239278437
Chlorella,0.3,0.016576419601287473,21.30726771591609,-21.290691296314805,26.908571410622823,724.0712153605879,0.7869606581451757,0.39299990968873405,-0.3777340085151848,1.263102532483975,0.7511045206951477,-1.2021642390769796,2.9967836796585817e-28,1.0,3.0562360106282803e-30,417.0580018556829,"{'sigma': 21.40055278725249, 'lam': -0.9271515096141445}","{'sigma': 5.2743831710665985, 'mu': -0.08719425717776685, 'w0': 0.4918068704479155, 'delta': 0.23419072981064026, 'psi': 0.2}",{'sigma': 12.90170404196751},278.0386679037887
Brachionus,0.3,5.870824762219881,3.862792937149666,2.0080318250702147,3.2406133238790784,10.501574714902608,0.7951110797662703,0.3718215679614294,-0.35071800357495,0.8388420124448798,0.933607249842072,-0.3952171414216121,4.3467328369203185e-29,1.0,4.349129776183264e-31,5.996978611718179,"{'sigma': 2.5929797685688927, 'lam': -0.9374175935085107}","{'sigma': 0.6295251205349197, 'mu': -0.08514565635586391, 'w0': 0.49768923774791046, 'delta': 0.24612570486860985, 'psi': 0.2}",{'sigma': 1.5507604910019384},3.997985741145454
Chlorella,0.31,67.15197842203887,21.951262196866264,45.2007162251726,27.468524437918926,754.5198347965493,0.7862539218327561,0.3980370931928289,-0.366881299319909,1.2513822482890533,0.7240046099334063,-1.2510524938169099,1.2854901549411023e-28,1.0,1.3479447787538278e-30,438.53634150505326,"{'sigma': 21.788972858150135, 'lam': -0.9210394597083953}","{'sigma': 5.430253724450532, 'mu': -0.0882309418365288, 'w0': 0.4886829589931704, 'delta': 0.2280039251162218, 'psi': 0.2}",{'sigma': 13.186615428946133},292.3575610033689
Brachionus,0.31,0.7355942657877759,3.810320708750804,-3.074726442963028,3.26689989881814,10.672634948897974,0.7948256063591503,0.37237514981538955,-0.3458712133277808,0.8572881167909053,0.9580307506381504,-0.3494284277473715,6.98520649959507e-29,1.0,6.374687776196903e-31,6.1216486363343545,"{'sigma': 2.609999117575886, 'lam': -0.931204474062231}","{'sigma': 0.6424815728945907, 'mu': -0.08772480373560732, 'w0': 0.4916883711634829, 'delta': 0.23250472641431874, 'psi': 0.2}",{'sigma': 1.5673060329320447},4.081099090889571
Chlorella,0.32,46.272337307239745,22.22152285850965,24.050814448730094,27.528479045148735,757.8171585391931,0.7769513973558556,0.3824777313963669,-0.3952674835800818,1.2389237362072258,0.7084521139740656,-1.2820101342224273,1.0359460372126196e-29,1.0,1.4457040139602335e-31,435.79594669248763,"{'sigma': 22.048166631567135, 'lam': -0.9447174632505071}","{'sigma': 5.101376816353271, 'mu': -0.07623316992580631, 'w0': 0.5082027081811535, 'delta': 0.2829711888071984, 'psi': 0.2}",{'sigma': 13.169404188170864},290.5306311283252
Brachionus,0.32,5.007279336712175,3.8319581382719328,1.1753211984402423,3.2527642886255377,10.5804755173576,0.7899886366905159,0.3570542641629507,-0.3734047324866908,0.84884017851921,0.9498464901527546,-0.37205681140739577,1.2317768341689095e-29,1.0,1.5374663569479907e-31,6.076971524812799,"{'sigma': 2.6386695091377077, 'lam': -0.9545987923231976}","{'sigma': 0.6042806013654345, 'mu': -0.07540149574280108, 'w0': 0.510455721217203, 'delta': 0.287681389968111, 'psi': 0.2}",{'sigma': 1.562248119284658},4.0513143498752004
Chlorella,0.33,69.98208492447145,22.55314774646957,47.42893717800188,27.819339079036453,773.9156267944047,0.7782766344556289,0.38472947636499794,-0.3906535933381237,1.2334374730015762,0.7067826655106088,-1.2753824789585992,1.9766519001128187e-30,1.0,2.4376469451005356e-32,444.90772673113696,"{'sigma': 22.275084680575993, 'lam': -0.9375199151814502}","{'sigma': 5.2341328434594985, 'mu': -0.07699350876159006, 'w0': 0.5096176539291697, 'delta': 0.28213970729278715, 'psi': 0.2}",{'sigma': 13.356668406177114},296.6051511540914
Brachionus,0.33,0.6607556566237126,3.8136001275734763,-3.1528444709497636,3.284502244721605,10.787954995581261,0.7910226512756954,0.3580099207495666,-0.3721972705990411,0.8612670057954758,0.9529681572319779,-0.3725223627652934,1.1833552227023472e-29,1.0,1.3432077732102711e-31,6.080218665998716,"{'sigma': 2.6573702212104844, 'lam': -0.955289262599547}","{'sigma': 0.6107913434224648, 'mu': -0.07536982288667637, 'w0': 0.5124187544687935, 'delta': 0.2897380009302286, 'psi': 0.2}",{'sigma': 1.5728219151432203},4.053479110665812
Chlorella,0.34,30.29389980235651,22.798959418147803,7.494940384208707,27.666923321332707,765.4586460685035,0.7749489832080062,0.36951752997524573,-0.42639686623078965,1.2136192312719303,0.6779645532536372,-1.3151410283345464,1.0467273273143405e-30,1.0,1.910081390284189e-32,438.345895194107,"{'sigma': 22.474858962038102, 'lam': -0.962841406087223}","{'sigma': 4.61322774433564, 'mu': -0.05282132067874756, 'w0': 0.5263439684987676, 'delta': 0.3702829477725933, 'psi': 0.2}",{'sigma': 13.270678489361831},292.23059679607144
Brachionus,0.34,7.955937308559396,3.839866729690986,4.11607057886841,3.2724947014506096,10.709221571022313,0.7837286599077697,0.3391008653765884,-0.4025165507523117,0.8522355410862279,0.9490369897942146,-0.3866609642730789,8.753721291805383e-30,1.0,1.395099560166122e-31,6.070330726428455,"{'sigma': 2.686992036943274, 'lam': -0.9747985879567778}","{'sigma': 0.5507739847812525, 'mu': -0.054805016869090784, 'w0': 0.5259747689310659, 'delta': 0.3640529017077281, 'psi': 0.2}",{'sigma': 1.57206209807153},4.046887150952305
Chlorella,0.35000000000000003,0.06353640199254512,23.102845332642524,-23.039308930649977,27.846789632941935,775.4436928613223,0.7729405208147416,0.36513223030765324,-0.43156657817664384,1.2053960699297992,0.6676468261252796,-1.3284763186978996,2.426801053376753e-31,1.0,4.664718336729468e-33,443.5390593838736,"{'sigma': 22.69767017868669, 'lam': -0.9644448067955653}","{'sigma': 4.490664195879624, 'mu': -0.04419764380453306, 'w0': 0.5304040134401729, 'delta': 0.39982171604217354, 'psi': 0.2}",{'sigma': 13.387886195966072},295.6927062559158
Brachionus,0.35000000000000003,6.810356469603095,3.861006431758692,2.9493500378444026,3.3002333692664156,10.891540291619558,0.7815200448698315,0.3333085625470337,-0.4111060164554601,0.8547169870599847,0.9410385283637407,-0.3991395056880798,1.0230336926841079e-29,1.0,1.6606839008362148e-31,6.0530821503828065,"{'sigma': 2.7109160117007187, 'lam': -0.9809885054447496}","{'sigma': 0.5362199577294176, 'mu': -0.04747624988561672, 'w0': 0.5299503469294211, 'delta': 0.38968138125054286, 'psi': 0.2}",{'sigma': 1.5805313902255607},4.035388100255205
Chlorella,0.36000000000000004,18.034651051515787,23.42000213223779,-5.385351080722003,28.091341681392542,789.123477460742,0.7757417958482146,0.3707452579367882,-0.4330839863163054,1.199468399762924,0.6545803770732233,-1.350472871904453,6.10186947599188e-32,1.0,1.3382269996596976e-33,458.23149433934793,"{'sigma': 22.91410819194316, 'lam': -0.9652124386422507}","{'sigma': 4.397063596585344, 'mu': -0.038083504400781454, 'w0': 0.5313181309412958, 'delta': 0.41880010804364054, 'psi': 0.2}",{'sigma': 13.507105612453001},305.4876628928987
Brachionus,0.36000000000000004,0.7060696954250497,3.8163034941812457,-3.110233798756196,3.304857323013643,10.922081925476904,0.7813227220774811,0.3306244398688276,-0.4158724061753396,0.8659632855112331,0.9571813197564286,-0.3720892311614334,2.217245780391268e-29,1.0,4.072659875272389e-31,6.166503878512619,"{'sigma': 2.72836781530509, 'lam': -0.9841945647069035}","{'sigma': 0.5243787960360342, 'mu': -0.04233299877558516, 'w0': 0.5308886750922497, 'delta': 0.4058154865686652, 'psi': 0.2}",{'sigma': 1.5877010758720504},4.11100258567508
Chlorella,0.37,0.13686120584138425,23.67165471943639,-23.534793513595005,27.999188228257918,783.9545414414167,0.7718996901716177,0.3565804096202157,-0.46085618628375596,1.182729698182932,0.6317488852458636,-1.3723890237305127,1.3134499843084587e-32,1.0,3.318275219938065e-34,439.5769210816041,"{'sigma': 23.032919745928773, 'lam': -0.9820113251034699}","{'sigma': 4.069324723431543, 'mu': -0.00018108991287646425, 'w0': 0.5384616301385315, 'delta': 0.5379265985209278, 'psi': 0.2}",{'sigma': 13.437956642012098},293.0512807210695
Brachionus,0.37,2.16443645284404,3.844897839987089,-1.680461387143049,3.2983688584160973,10.879237126169109,0.7773930628133352,0.3183503241771775,-0.43714609911857977,0.8579156382580747,0.9471342971003371,-0.3961330573877413,1.517269869772611e-29,1.0,3.1465543604444887e-31,5.944302573723231,"{'sigma': 2.7506294224712184, 'lam': -1.000736636645104}","{'sigma': 0.4747005805937534, 'mu': -0.0008014695349569667, 'w0': 0.5386521720297482, 'delta': 0.5362842237827321, 'psi': 0.2}",{'sigma': 1.585377849067535},3.962868382482155
Chlorella,0.38,0.06054832183518186,24.022847951415176,-23.962299629579995,28.025019339630457,785.4017089866611,0.7741341659065879,0.3531744017101587,-0.47331311201679255,1.1666292061387016,0.6048034676761495,-1.4031303439011114,2.2778903322519446e-33,1.0,5.972456243532094e-35,432.62819936640057,"{'sigma': 23.166795951191627, 'lam': -0.9873601599194619}","{'sigma': 4.14083227358737, 'mu': -8.151139995793422e-05, 'w0': 0.5402337763413981, 'delta': 0.5399929502485479, 'psi': 0.2}",{'sigma': 13.464385331662056},288.41879957760045
Brachionus,0.38,6.395713268427581,3.8482366644429105,2.547476603984671,3.3114489233694173,10.965693972084473,0.7748665224612024,0.31223709072172284,-0.4477927663111102,0.8605508030705928,0.9457625416875753,-0.39833210328150576,1.327258283973445e-29,1.0,2.9153538217973365e-31,5.830784683244125,"{'sigma': 2.773278938580432, 'lam': -1.0106417613605334}","{'sigma': 0.4821312309467065, 'mu': -0.00014554141424949485, 'w0': 0.540420084116812, 'delta': 0.5399900808269691, 'psi': 0.2}",{'sigma': 1.5897580632275548},3.8871897888294176
Chlorella,0.39,0.2875999718870462,24.23834649090366,-23.95074651901661,28.054847665916704,787.074477557792,0.7706986394201004,0.34564133830677873,-0.4865991137195844,1.1574321096410756,0.594141308126948,-1.4145647495835247,1.582845121827685e-33,1.0,4.4205019922694484e-35,419.9027627583111,"{'sigma': 23.321852981592468, 'lam': -0.996282095547552}","{'sigma': 4.206548567011021, 'mu': -6.267159138606537e-05, 'w0': 0.5424472871594648, 'delta': 0.5422621234339735, 'psi': 0.2}",{'sigma': 13.489729106332181},279.9351751722075
Brachionus,0.39,1.724056530692556,3.8577878342805083,-2.133731303587952,3.308946194975289,10.949124921241442,0.771781378183655,0.3023707790171762,-0.4639753101407488,0.8577421246684053,0.9403094580296616,-0.4132282363887716,1.9396594909599115e-29,1.0,4.501381215588745e-31,5.641836282991883,"{'sigma': 2.788103973219631, 'lam': -1.0200055349930244}","{'sigma': 0.4884220736479066, 'mu': -8.137869907076656e-05, 'w0': 0.5425442086575216, 'delta': 0.5423037746305197, 'psi': 0.2}",{'sigma': 1.5898067519503425},3.7612241886612563
Chlorella,0.4,21.071819666538342,24.802339659866767,-3.730519993328425,28.352953552399534,803.8899751445252,0.7644938768518147,0.34141690594794016,-0.4906812801170538,1.1432736045816816,0.5676573893984763,-1.4544797789835973,1.0515036406350176e-33,1.0,3.274241455715291e-35,421.1677519067426,"{'sigma': 23.606949971324372, 'lam': -1.0026212984022216}","{'sigma': 4.277104115552249, 'mu': -2.3190122559579862e-05, 'w0': 0.5435830785587066, 'delta': 0.5435145631533569, 'psi': 0.2}",{'sigma': 13.620426438555294},280.7785012711618
Brachionus,0.4,9.694472796283081,3.8448247411465326,5.849648055136549,3.31303982535653,10.976232884398428,0.7702839527043394,0.297429224230728,-0.4714307087705821,0.8616767478851248,0.9413065947877252,-0.41812501235208166,4.133795174498035e-29,1.0,1.0540841372870406e-30,5.56087837258892,"{'sigma': 2.8042042003158283, 'lam': -1.0274068509939678}","{'sigma': 0.4930782939156164, 'mu': -6.6559207702932e-05, 'w0': 0.5437965931474398, 'delta': 0.5435999434279823, 'psi': 0.2}",{'sigma': 1.5921771365312793},3.7072522483926145
Chlorella,0.41000000000000003,66.0605034711068,24.950525198629432,41.10997827247736,28.302517211879213,801.032480528719,0.7664481055701287,0.3370915731106289,-0.503649680497487,1.134311784286549,0.5622890700839352,-1.45061565364282,4.323261603883428e-34,1.0,1.4117749694216752e-35,407.89218860820256,"{'sigma': 23.67774819655238, 'lam': -1.0094217414879796}","{'sigma': 4.309072497815523, 'mu': -4.777102929520716e-05, 'w0': 0.5453548636971696, 'delta': 0.5452137238033321, 'psi': 0.2}",{'sigma': 13.591937243725392},271.9281257388018
Brachionus,0.41000000000000003,1.4234264803334586,3.8379967904512755,-2.414570310117817,3.30755144144904,10.939896537831622,0.7702068858112336,0.29373236867533203,-0.48187978005221316,0.8617623028868259,0.9364055717360784,-0.44146500826463897,3.632686971206584e-29,1.0,9.756737421385017e-31,5.387300440300223,"{'sigma': 2.8159642983637996, 'lam': -1.0359707407465737}","{'sigma': 0.4960480294140335, 'mu': -4.51608499578704e-05, 'w0': 0.5454465900924479, 'delta': 0.545313161994651, 'psi': 0.2}",{'sigma': 1.5907074890117585},3.5915336268668163
Chlorella,0.42000000000000004,49.49134390694875,25.3355322239567,24.15581168299205,28.402145815101022,806.6818869022605,0.7621940057889436,0.3329766350761044,-0.5152636129261704,1.1210282881652656,0.5382493330476598,-1.4827346015080867,1.735368783739252e-34,1.0,6.14784957431953e-36,394.9107988059845,"{'sigma': 23.885705888010513, 'lam': -1.0181424873042908}","{'sigma': 4.3539132765565975, 'mu': -1.1785647450857084e-05, 'w0': 0.5474136286518209, 'delta': 0.5473788078607564, 'psi': 0.2}",{'sigma': 13.647975190312568},263.2738658706564
Brachionus,0.42000000000000004,4.6415759342468625,3.853346619421218,0.7882293148256445,3.306971325267442,10.936059346141104,0.7667041489127996,0.2842973030587749,-0.4959711640420235,0.8581949767870759,0.9310935883223782,-0.4448766665302369,4.20889754360341e-29,1.0,1.232212114895414e-30,5.1722272285857676,"{'sigma': 2.8315002211796716, 'lam': -1.0452633697901246}","{'sigma': 0.49929981968702886, 'mu': -3.228476868022412e-05, 'w0': 0.5475354473800806, 'delta': 0.547440061768941, 'psi': 0.2}",{'sigma': 1.591637455119922},3.4481514857238458
Chlorella,0.43,2.0716192150187567,25.50785073938254,-23.436231524363784,28.330414646124474,802.612394021344,0.7609526881932345,0.3245907484023556,-0.5316760964519823,1.110652195057652,0.5259750684705473,-1.490478439009416,8.92491274847837e-35,1.0,3.557499218932552e-36,249.05332873912909,"{'sigma': 23.96877071427808, 'lam': -1.0288186108070687}","{'sigma': 4.364017434921312, 'mu': -1.4047852354481805e-05, 'w0': 0.5498315516660728, 'delta': 0.549790047172257, 'psi': 0.2}",{'sigma': 13.607419621084762},249.05332873912909
Brachionus,0.43,10.604494687754366,3.8817725331926325,6.722722154561733,3.3062307743013375,10.931161932937222,0.7645910731803487,0.2743109004678689,-0.5127713811098185,0.8517265014185348,0.9119875929381633,-0.4962028464559114,3.0603191280499715e-29,1.0,1.0015632231406469e-30,3.273308451367533,"{'sigma': 2.8420253768360735, 'lam': -1.0556734398821312}","{'sigma': 0.5003267493514663, 'mu': -1.4238568961211229e-05, 'w0': 0.5498910347663165, 'delta': 0.5498489667987381, 'psi': 0.2}",{'sigma': 1.5880166323819351},3.273308451367533
Chlorella,0.44,60.61278671748826,25.73602471948557,34.87676199800269,28.36112247250733,804.3532679005602,0.7605291533844631,0.3206008260290269,-0.5416947801962138,1.1020074979127763,0.5163014942991472,-1.496365765362543,1.9584480464486083e-35,1.0,8.353696846388356e-37,260.39452219867616,"{'sigma': 24.11226264516977, 'lam': -1.0341102682516952}","{'sigma': 4.381348034953663, 'mu': -2.299205804034976e-05, 'w0': 0.5512908132017523, 'delta': 0.5512228829796324, 'psi': 0.2}",{'sigma': 13.649115607393192},260.39452219867616
Brachionus,0.44,2.5538223107425995,3.8725841587937944,-1.318761848051195,3.3002504669551573,10.891653144637734,0.7626946581187861,0.27050117582791866,-0.5199809747969542,0.8521702250395632,0.9156714139475415,-0.4831504232248472,1.7355259188121914e-29,1.0,6.197014195042962e-31,3.4006293202657254,"{'sigma': 2.8562798055166367, 'lam': -1.0644227118399128}","{'sigma': 0.5007486218055814, 'mu': -4.2604404012269725e-05, 'w0': 0.5513367486305586, 'delta': 0.5512108735730601, 'psi': 0.2}",{'sigma': 1.5883033611629445},3.4006293202657254
Chlorella,0.45,52.686136330548756,25.92395482550754,26.762181505041216,28.36741679639396,804.7103357003342,0.7574155520338326,0.3159799777603606,-0.5512255485574762,1.094223055395283,0.5041914894530939,-1.5086569856632723,5.804645986444775e-36,1.0,2.776299605633207e-37,272.01240087683396,"{'sigma': 24.22252459442736, 'lam': -1.0418319023565972}","{'sigma': 4.384865288147931, 'mu': -1.4890749187035368e-05, 'w0': 0.552926829440191, 'delta': 0.5528828346008412, 'psi': 0.2}",{'sigma': 13.650124358335974},272.01240087683396
Brachionus,0.45,0.7122299569040187,3.8815729423204375,-3.169342985416419,3.2967281978939624,10.868416810789173,0.761177115193004,0.2637548932191193,-0.5321302200606973,0.8493081638575052,0.9045429704389333,-0.5138111208333208,9.579350496811447e-30,1.0,3.805000308636775e-31,3.5305915995013155,"{'sigma': 2.8629785513677564, 'lam': -1.0725007852936495}","{'sigma': 0.4996029342431858, 'mu': -4.8036037506582474e-05, 'w0': 0.5529716848443903, 'delta': 0.5528297619816411, 'psi': 0.2}",{'sigma': 1.5847918722406926},3.5305915995013155
Chlorella,0.46,0.8789861554763648,26.082433271695,-25.203447116218634,28.347687100500202,803.5913639478656,0.7566478272591707,0.31055964267481273,-0.5636763208404229,1.0868012936262905,0.5029246898110199,-1.5033638554360618,1.9947094547069184e-36,1.0,1.0781310313336056e-37,283.02453260448954,"{'sigma': 24.301749593984745, 'lam': -1.0508348055929955}","{'sigma': 4.368527061600525, 'mu': -4.1460086737998836e-05, 'w0': 0.554725487421003, 'delta': 0.5546029932581804, 'psi': 0.2}",{'sigma': 13.624971228474147},283.02453260448954
Brachionus,0.46,1.4973798467383825,3.893300954825977,-2.3959211080875944,3.292380370616955,10.839768504823839,0.7593233735892062,0.2571184716110674,-0.5428205133057395,0.8456509849830925,0.8929293436240157,-0.5465544189996048,3.29776862491164e-30,1.0,1.4625426865826963e-31,3.6657746865146232,"{'sigma': 2.870630684482875, 'lam': -1.080748756452016}","{'sigma': 0.49753009245696567, 'mu': -2.372233866165807e-05, 'w0': 0.5547170364972333, 'delta': 0.5546469486550896, 'psi': 0.2}",{'sigma': 1.5817980856426017},3.6657746865146232
Chlorella,0.47000000000000003,0.16899683392696818,26.441663663494282,-26.272666829567314,28.39677492806747,806.3768263153212,0.7536846342662731,0.306102148213303,-0.5741440321178772,1.073997642057523,0.46923287942668357,-1.5467815393837185,1.6573344191312291e-37,1.0,9.969404018646824e-39,294.6266685321549,"{'sigma': 24.44749642347682, 'lam': -1.0573160701045459}","{'sigma': 4.365869113423382, 'mu': -1.5332611911667016e-05, 'w0': 0.5562709910105158, 'delta': 0.5562256906841592, 'psi': 0.2}",{'sigma': 13.659714825192957},294.6266685321549
Brachionus,0.47000000000000003,2.8665169971200393,3.9072412467314925,-1.0407242496114533,3.2895528160064296,10.82115772929583,0.757475008666027,0.2530139143499718,-0.5524094135840776,0.8419019235987248,0.8860958958238692,-0.5486962892769088,1.0168965560045716e-30,1.0,4.960573583618673e-32,3.777905994505725,"{'sigma': 2.8780423696970807, 'lam': -1.088436852344897}","{'sigma': 0.49467835867415255, 'mu': -5.227400102070234e-05, 'w0': 0.5562685265640008, 'delta': 0.5561140826036473, 'psi': 0.2}",{'sigma': 1.5794472700806685},3.777905994505725
Chlorella,0.48000000000000004,0.34236282127418516,26.509879115927724,-26.167516294653538,28.193930054750577,794.8976919321678,0.7560197489963376,0.3004985518282851,-0.5888730659834909,1.063518088926792,0.4747425137751143,-1.516769222455693,3.71783744744339e-38,1.0,2.4803710542391962e-39,301.6068375828005,"{'sigma': 24.401953942616334, 'lam': -1.0653745797760634}","{'sigma': 4.312590837904132, 'mu': -2.8498666170717613e-05, 'w0': 0.5580226351590992, 'delta': 0.5579384356185579, 'psi': 0.2}",{'sigma': 13.561868714143102},301.6068375828005
Brachionus,0.48000000000000004,7.496734437828212,3.9144622667626447,3.582272171065567,3.283647674189811,10.782342048212154,0.7567852440064479,0.2484918927225277,-0.5635796993974819,0.8388417471614933,0.8742329221036406,-0.5871947866573124,2.616701239538669e-31,1.0,1.4353529544542253e-32,3.891436885692135,"{'sigma': 2.885290729374843, 'lam': -1.0982585938896765}","{'sigma': 0.49024465265841033, 'mu': -6.113913547012295e-05, 'w0': 0.5580038128581881, 'delta': 0.5578231767861404, 'psi': 0.2}",{'sigma': 1.574784293699465},3.891436885692135
Chlorella,0.49,66.56531842552349,26.899993592943826,39.66532483257966,28.41241128507484,807.265115032248,0.7493748488135675,0.2959596548393495,-0.5935600424999402,1.056256355095525,0.45778670036297164,-1.5448694815502078,8.763170911667351e-39,1.0,6.482635969074288e-40,312.2772207986325,"{'sigma': 24.65733553977888, 'lam': -1.0742569707880572}","{'sigma': 4.309622180726886, 'mu': -1.2775885082971783e-05, 'w0': 0.5593116330339477, 'delta': 0.5592738865777609, 'psi': 0.2}",{'sigma': 13.653808981229613},312.2772207986325
Brachionus,0.49,1.537426490514165,3.9012963304595827,-2.3638698399454174,3.2748850807167935,10.72487229190144,0.756421217730222,0.2450966070637209,-0.5712346342303576,0.839391143269952,0.8754558301079538,-0.5882013453102924,1.0054240270210948e-31,1.0,6.053776140359184e-33,3.9802180483099883,"{'sigma': 2.8898978431401505, 'lam': -1.104410982887262}","{'sigma': 0.4866514582598167, 'mu': -8.612728273615922e-05, 'w0': 0.5593289979073093, 'delta': 0.559074534151321, 'psi': 0.2}",{'sigma': 1.5720554305354666},3.9802180483099883
Chlorella,0.5,68.03604220115298,27.014723531057527,41.021318670095454,28.222038138450984,796.4834366881818,0.7522288996440303,0.29114866002251816,-0.6097538342560406,1.0447399747970487,0.4445814530379632,-1.546048415701522,1.1998046196279069e-39,1.0,9.979450833664715e-41,319.40396946068444,"{'sigma': 24.599526324318216, 'lam': -1.0816934937936247}","{'sigma': 4.241164396385093, 'mu': -5.1051266807267126e-05, 'w0': 0.5612128591224379, 'delta': 0.5610620277402436, 'psi': 0.2}",{'sigma': 13.553454434366722},319.40396946068444
Brachionus,0.5,1.172356415542335,3.9145212148283326,-2.7421647992859977,3.2673315869027686,10.675455698772563,0.7545751117044888,0.23780168627177142,-0.5837169701401133,0.8346296966291396,0.8680567505509995,-0.6013245912441876,2.6788528088077847e-32,1.0,1.8305280562238046e-33,4.08797885980509,"{'sigma': 2.896963180245578, 'lam': -1.1142991715203738}","{'sigma': 0.4803688882540442, 'mu': -9.407698134311637e-05, 'w0': 0.5611603762660002, 'delta': 0.5608824250609454, 'psi': 0.2}",{'sigma': 1.5676673522178244},4.08797885980509
