Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.31,21.982465280816065,19.118387991106307,2.8640772897097584,16.289653670951857,265.3528167195553,0.7939137394996016,0.368439868554049,-0.3542424997129118,0.852039068283852,0.9490736903369557,-0.37302159517056643,4.046657083906021e-29,1.0,4.14029612527053e-31,152.23235853760272,"{'sigma': 13.051011547693573, 'lam': -0.9382920133378878}","{'sigma': 3.1650204059087237, 'mu': -0.08553090976001143, 'w0': 0.49575074753940895, 'delta': 0.2430489803502327, 'psi': 0.2}",{'sigma': 7.802238328464345},101.48823902506851
0.32,6.219901301729261,19.04852506236281,-12.828623760633548,16.402006926169438,269.02583120611024,0.792518849488491,0.3637838918976637,-0.3593650824883482,0.8610713918076595,0.9595161305878305,-0.34691737992213506,2.4287586642167357e-29,1.0,2.4464026053469174e-31,153.49835457380186,"{'sigma': 13.190773502116318, 'lam': -0.9430493606383785}","{'sigma': 3.1701471858843187, 'mu': -0.0839077707669813, 'w0': 0.5001482826628202, 'delta': 0.2522420928044973, 'psi': 0.2}",{'sigma': 7.864506404097647},102.3322363825346
0.33,10.880744016087828,19.042348903068923,-8.161604886981095,16.41940093664437,269.59672711827795,0.790263722702528,0.3564078120369859,-0.37196554414966726,0.862288303130304,0.9533789570005531,-0.3751314600236983,9.553583381121601e-30,1.0,9.928283666148619e-32,152.41370567357353,"{'sigma': 13.276925433560427, 'lam': -0.9509257971255947}","{'sigma': 3.1141406933754823, 'mu': -0.07892334018639735, 'w0': 0.508960734682301, 'delta': 0.27578108543578184, 'psi': 0.2}",{'sigma': 7.8783555817294255},101.60913711571571
0.34,6.232611244889856,19.11672049025883,-12.884109245368975,16.464346772967637,271.0747146605299,0.7862564740554924,0.3452363290374289,-0.390476574220923,0.861227793516355,0.9534663442600552,-0.37018968707056304,1.3550300067662823e-29,1.0,1.922833718025155e-31,154.0503126562302,"{'sigma': 13.437336717691236, 'lam': -0.9668730357757886}","{'sigma': 2.9016746138894027, 'mu': -0.06479414788878235, 'w0': 0.519894351293398, 'delta': 0.32845951538490237, 'psi': 0.2}",{'sigma': 7.8975865470727316},102.70020843748684
0.35000000000000003,24.27591453868712,19.15168979669295,5.124224741994169,16.449506737578268,270.58627190963284,0.7845061427500276,0.33717955218300805,-0.4074123840835911,0.858965523467666,0.9430681736653403,-0.413009793432775,1.282087801937932e-29,1.0,2.138827726389726e-31,152.59702640442939,"{'sigma': 13.542097092801024, 'lam': -0.9791413424058808}","{'sigma': 2.700315474019675, 'mu': -0.04927074820523569, 'w0': 0.528749872315024, 'delta': 0.3831790467838643, 'psi': 0.2}",{'sigma': 7.901164459780761},101.73135093628629
0.36000000000000004,6.369447285812758,19.171486032074213,-12.802038746261456,16.51359418675169,272.6987929647192,0.779985491736124,0.3274741963411337,-0.42105557281038397,0.8613692599915969,0.9512739193228941,-0.3801725493931135,8.82790372360887e-30,1.0,1.5316576951431956e-31,151.07057736041085,"{'sigma': 13.648827278896302, 'lam': -0.9877033742532721}","{'sigma': 2.598526498999627, 'mu': -0.039395682025430645, 'w0': 0.5329696286237612, 'delta': 0.4165747662823851, 'psi': 0.2}",{'sigma': 7.9270276338063},100.71371824027393
0.37,29.424871826444022,19.201872921315843,10.222998905128179,16.524200461189242,273.0492008815668,0.7782520394592184,0.3203409286306062,-0.4343716983366981,0.8605599069704285,0.944734399844967,-0.40580729844964747,1.0963324714290134e-29,1.0,2.1678567691499322e-31,148.67488174346988,"{'sigma': 13.763679250327906, 'lam': -1.0000930214642891}","{'sigma': 2.413540902244489, 'mu': -0.01510343605982123, 'w0': 0.5380957086832897, 'delta': 0.49347248424133516, 'psi': 0.2}",{'sigma': 7.934956458334603},99.11658782897995
0.38,2.835413642011253,19.158651785382652,-16.323238143371398,16.558809893689798,274.19418509535916,0.775160151375068,0.31390588404269765,-0.4435371365276885,0.8643122914573064,0.9535659602256233,-0.37697701569270553,1.112298957692183e-29,1.0,2.3210996228629953e-31,147.2024257779854,"{'sigma': 13.846356933127572, 'lam': -1.0065773704945036}","{'sigma': 2.397758547414061, 'mu': -0.0002666348666573448, 'w0': 0.5396901135770544, 'delta': 0.5389023386990879, 'psi': 0.2}",{'sigma': 7.9567507039076775},98.13495051865696
0.39,7.188431594637649,19.189089616309623,-12.000658021671974,16.549472318627554,273.8850340250197,0.7747812189120775,0.30752419290081706,-0.45571513997804536,0.8624276629755956,0.9374413421426818,-0.4339091851071608,1.5904655760271584e-29,1.0,3.5303683169365083e-31,144.4940351625872,"{'sigma': 13.899921595297785, 'lam': -1.0132081025726904}","{'sigma': 2.42510546445207, 'mu': -8.30090142045492e-05, 'w0': 0.5411619824335088, 'delta': 0.5409167316272099, 'psi': 0.2}",{'sigma': 7.952417986241656},96.32935677505816
0.4,19.17375128139594,19.24542044266041,-0.0716691612644702,16.523064239922633,273.01165187661013,0.7711332589516546,0.29797942207263406,-0.4725959089982719,0.8585262013546754,0.9368980882632417,-0.42820257315617855,2.607056753067955e-29,1.0,6.461730365221908e-31,137.84651249140688,"{'sigma': 14.000022885203387, 'lam': -1.0272516019015758}","{'sigma': 2.4621518328333782, 'mu': -8.625877004586613e-05, 'w0': 0.544006586814803, 'delta': 0.5437517345784908, 'psi': 0.2}",{'sigma': 7.9487760402055585},91.89767499427128
