Variable,Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
Brachionus,0.5,0.7801057360515607,3.9153529477775773,-3.1352472117260164,3.2651633052178983,10.66129140974147,0.7539003271030448,0.23655374847668756,-0.5844646380136501,0.8339349459273143,0.8664865100672062,-0.6055635595381167,2.7133551881017157e-32,1.0,1.8518951965852865e-33,4.087277312564531,"{'sigma': 2.895982588827718, 'lam': -1.1136928081458581}","{'sigma': 0.48053662569038935, 'mu': -2.041357791138232e-05, 'w0': 0.5611305286504376, 'delta': 0.5610702165687897, 'psi': 0.2}",{'sigma': 1.5676183898339642},4.087277312564531
Chlorella,0.51,0.641261147145068,27.307496983609056,-26.666235836463986,28.227453740976284,796.789144698956,0.7489995602013872,0.2859808417159224,-0.6212511311504443,1.033664016010169,0.4295192930810821,-1.5567182125705314,4.828236674666254e-40,1.0,4.4215772071049623e-41,326.79832955996227,"{'sigma': 24.691110381244517, 'lam': -1.0893602883977636}","{'sigma': 4.195630262629872, 'mu': -5.424098337902805e-05, 'w0': 0.5627217590483972, 'delta': 0.5625615036226987, 'psi': 0.2}",{'sigma': 13.552183261130947},326.79832955996227
Brachionus,0.51,1.799046001595705,3.9216824163106834,-2.1226364147149783,3.253978117336458,10.58837358810452,0.7526683734260019,0.23182280958638368,-0.5946654964326612,0.8297605276217674,0.8582592050114808,-0.6222104582688246,1.2008365299095943e-32,1.0,9.105719397291363e-34,4.166685634791421,"{'sigma': 2.8997905828965536, 'lam': -1.1219972480470912}","{'sigma': 0.4740364250272944, 'mu': -5.999658614075365e-05, 'w0': 0.5627060414882691, 'delta': 0.5625287810874897, 'psi': 0.2}",{'sigma': 1.562753621005806},4.166685634791421
Chlorella,0.52,0.4825692609651185,27.52931529454131,-27.04674603357619,28.162886454868044,793.14817346979,0.74842200622614,0.28163611638877417,-0.6321121535128543,1.0230305332807546,0.4144817061303555,-1.5665261330311273,4.796389937817013e-40,1.0,4.816736135982396e-41,665.2504665077654,"{'sigma': 24.733098290335615, 'lam': -1.0962479361671238}","{'sigma': 4.143627688505699, 'mu': -3.449405544952988e-05, 'w0': 0.5641336072679026, 'delta': 0.564031694301069, 'psi': 0.2}",{'sigma': 13.524525865836383},332.6252332538826
Brachionus,0.52,7.331068045665476,3.935970603951495,3.395097441713981,3.2490347838786526,10.556227026853403,0.751453134568751,0.22743749376447592,-0.6038094074874923,0.8254668484426863,0.8460608361698653,-0.6478923298984844,8.384249695944574e-33,1.0,6.972634087552565e-34,8.461928744463968,"{'sigma': 2.903750493059696, 'lam': -1.1295744626954476}","{'sigma': 0.4679893862187472, 'mu': -0.0001053059475808471, 'w0': 0.5640637998366277, 'delta': 0.5637526725596715, 'psi': 0.2}",{'sigma': 1.5584373293540308},4.230964372231982
Chlorella,0.53,22.712156039820556,27.786125563412433,-5.073969523591877,28.1685987985995,793.4699582764613,0.7445842951811649,0.2762061310134791,-0.6428505144897118,1.0137885342710573,0.4039668449968624,-1.5733160827392771,2.7849132424043783e-39,1.0,3.1005606109313855e-40,677.5917280268044,"{'sigma': 24.85238474328436, 'lam': -1.1068779682671845}","{'sigma': 4.077483754885483, 'mu': -0.0015196791733651516, 'w0': 0.565789365235631, 'delta': 0.5612994607818202, 'psi': 0.2}",{'sigma': 13.523354440954614},338.7958640134021
Brachionus,0.53,9.522342162557518,3.9375802266036803,5.584761935953837,3.232848198311925,10.451307473328658,0.7501684290330517,0.22214294596709294,-0.6141653391869972,0.8210289190759775,0.8409871248311223,-0.6591112613929762,8.696689464206509e-33,1.0,8.018222405819655e-34,8.581502477284195,"{'sigma': 2.903617765453931, 'lam': -1.1371968732968667}","{'sigma': 0.48053079471758897, 'mu': -0.023670048379005104, 'w0': 0.5672394062220002, 'delta': 0.4973060561429341, 'psi': 0.2}",{'sigma': 1.5521476849478348},4.290751238642096
Chlorella,0.54,69.2553688432276,27.978061306719788,41.27730753650781,28.08693762281259,788.8760650277654,0.743555957376131,0.27043193251674763,-0.6542285976806319,1.0038757819003952,0.3922076617140213,-1.5772044645612735,7.402230953664465e-39,1.0,8.865404613344475e-40,684.7767146340075,"{'sigma': 24.84691975351696, 'lam': -1.112128651849757}","{'sigma': 4.276296608145935, 'mu': -0.02850737520954416, 'w0': 0.5696218200760557, 'delta': 0.48539654860881853, 'psi': 0.2}",{'sigma': 13.479930440522333},342.3883573170036
Brachionus,0.54,0.940389849430657,3.946269182062424,-3.0058793326317668,3.2252120524057815,10.401992782983513,0.7494783109956512,0.217766935301404,-0.6248380035865831,0.8172838854049712,0.8317997165964905,-0.6798879533430886,1.1390967315174547e-32,1.0,1.1479025016394947e-33,8.685036047928225,"{'sigma': 2.9068279784661883, 'lam': -1.1448800212335715}","{'sigma': 0.5094966055106795, 'mu': -0.0404767570950233, 'w0': 0.5723887004319194, 'delta': 0.45279979302172824, 'psi': 0.2}",{'sigma': 1.5476743507694959},4.342518023964111
Chlorella,0.55,37.58711780985852,28.104288792606628,9.482829017251891,27.97756864839686,782.7443474757589,0.7425769811879923,0.2665860731951006,-0.6655535372778127,0.9954882419343091,0.3827403363716925,-1.5808683207220977,7.053237381651262e-38,1.0,9.226135059274488e-39,691.3842204360876,"{'sigma': 24.895358744420886, 'lam': -1.1218727786469023}","{'sigma': 4.580280185497043, 'mu': -0.046137503416151526, 'w0': 0.5762648276245985, 'delta': 0.43995119925712456, 'psi': 0.2}",{'sigma': 13.437493668298305},345.6921102180437
Brachionus,0.55,0.7979986202036108,3.966284419398113,-3.168285799194502,3.214623406774435,10.333803647382075,0.7479887182382283,0.2123932178000597,-0.6349767463452691,0.8104749967653366,0.8179464620578415,-0.7074908901066099,1.4633626385031268e-32,1.0,1.605618098991781e-33,8.75436196967949,"{'sigma': 2.9067876777948776, 'lam': -1.152523085965481}","{'sigma': 0.5375194913336645, 'mu': -0.05298694624718281, 'w0': 0.5787620068003989, 'delta': 0.4222116439878054, 'psi': 0.2}",{'sigma': 1.5414286035418203},4.377180984839743
Chlorella,0.56,0.43294602166323226,28.30913101861066,-27.87618499694743,27.904154871457727,778.641859090298,0.7412079827298139,0.26080876549561105,-0.6786998541507018,0.985690082255813,0.3705125876833446,-1.5867116640135723,3.6802641941041572e-37,1.0,5.183648459904982e-38,695.5494072593166,"{'sigma': 24.917657944623997, 'lam': -1.12973100995898}","{'sigma': 4.8542591083913305, 'mu': -0.058672401036444555, 'w0': 0.5840528739075065, 'delta': 0.4107047887679569, 'psi': 0.2}",{'sigma': 13.39816771737925},347.7747036296582
Brachionus,0.56,2.7110798011426254,3.9758413628265985,-1.2647615616839731,3.198772066737267,10.232142734938607,0.7469815860847723,0.20775455442451338,-0.6448425387765528,0.8045696218307806,0.8088339058256357,-0.7247514389715168,1.6311597594026663e-32,1.0,1.93771024053185e-33,8.80201412490038,"{'sigma': 2.9046261270495943, 'lam': -1.159584742889236}","{'sigma': 0.5647188159002612, 'mu': -0.06366807256322704, 'w0': 0.58678729973123, 'delta': 0.39867946251308384, 'psi': 0.2}",{'sigma': 1.534610452921193},4.401007062450188
Chlorella,0.5700000000000001,44.650535943792974,28.597368279050514,16.05316766474246,27.843264616190776,775.2473844872213,0.7392457030181019,0.2564418719118872,-0.6884886712851521,0.9736270450068423,0.35399934573453773,-1.5955207357357948,1.1886556172127788e-36,1.0,1.7914094087443834e-37,698.6681873062932,"{'sigma': 24.936523070071775, 'lam': -1.1372407361307642}","{'sigma': 5.082622575839776, 'mu': -0.06817382459493682, 'w0': 0.5929906263288085, 'delta': 0.3915705081572143, 'psi': 0.2}",{'sigma': 13.356729494087283},349.3340936531465
Brachionus,0.5700000000000001,5.891495191731188,3.983676306859528,1.9078188848716602,3.1875142487471835,10.16024708596632,0.7462601476461309,0.20362892563150722,-0.6548452539103913,0.8001395002962948,0.7989729958474449,-0.7452351411217075,1.6629017697971302e-32,1.0,2.1099712149971262e-33,8.836919706216598,"{'sigma': 2.9043416740391557, 'lam': -1.1660514873940406}","{'sigma': 0.5873435639499378, 'mu': -0.07181891548824115, 'w0': 0.595631152851638, 'delta': 0.3834415840464924, 'psi': 0.2}",{'sigma': 1.5293382605922623},4.418459853108297
Chlorella,0.5800000000000001,69.36031881131892,28.686775893364263,40.673542917954656,27.72102808779582,768.4553982443647,0.7375029579022986,0.24931762839401805,-0.6997971044325572,0.9663480596872241,0.34870454560919434,-1.5937736318419646,2.950496966063817e-36,1.0,4.7307467105812895e-37,699.01899023883,"{'sigma': 24.947005551734968, 'lam': -1.14537026558924}","{'sigma': 5.27237360902827, 'mu': -0.07581797796507805, 'w0': 0.6039728153210742, 'delta': 0.37996798396544085, 'psi': 0.2}",{'sigma': 13.310331589860034},349.5094951194149
Brachionus,0.5800000000000001,1.026299987878323,4.003560526465559,-2.9772605385872364,3.1754543184847686,10.083510128783566,0.7452068479932109,0.19892465747643964,-0.6650605688929785,0.7931414014981574,0.7848281289334665,-0.772776239463211,1.3767310683331366e-32,1.0,1.8626654690282273e-33,8.840193130464817,"{'sigma': 2.9026832262442452, 'lam': -1.1737223241231092}","{'sigma': 0.6040038153386178, 'mu': -0.07797499714362321, 'w0': 0.6059007525172564, 'delta': 0.3755229904888553, 'psi': 0.2}",{'sigma': 1.5222025909261085},4.420096565232407
Chlorella,0.59,0.573378736067027,28.82222892826328,-28.24885019219625,27.596608827848662,761.5728187972948,0.7373278253712134,0.24543572263116725,-0.7120020676786599,0.9574868058195212,0.3404384783098441,-1.5935932190210627,3.9520932622431545e-36,1.0,6.666133278154129e-37,696.7176978812952,"{'sigma': 24.91293767546227, 'lam': -1.1522159181117144}","{'sigma': 5.369182662992948, 'mu': -0.08011195541647198, 'w0': 0.6149036814767637, 'delta': 0.37821225888432064, 'psi': 0.2}",{'sigma': 13.244257754334456},348.3588489406475
Brachionus,0.59,2.9631950512562937,4.0179663626387,-1.0547713113824062,3.158958821455834,9.979020835653632,0.7443149475023996,0.1945835329308512,-0.6747155250368522,0.7862237012541996,0.7725137062448225,-0.7946358030254541,9.214258688028613e-33,1.0,1.317267830838681e-33,8.822568961947603,"{'sigma': 2.898335052022978, 'lam': -1.1798963305606684}","{'sigma': 0.613478482416711, 'mu': -0.08165775268738473, 'w0': 0.6166282447881616, 'delta': 0.375369751610688, 'psi': 0.2}",{'sigma': 1.5150745363101905},4.4112844809738
Chlorella,0.6,0.5503971461679181,28.921810576165125,-28.371413429997208,27.378430677669957,749.5784663719794,0.7376209879923443,0.2394360244917945,-0.7245942980615544,0.9466181236936169,0.33750482420373895,-1.581342979561657,3.481016949110189e-36,1.0,6.141586772816157e-37,689.0677425364995,"{'sigma': 24.838965051308026, 'lam': -1.161178847205211}","{'sigma': 5.383952708009808, 'mu': -0.08190069570528258, 'w0': 0.6280075555553524, 'delta': 0.38603128525939234, 'psi': 0.2}",{'sigma': 13.137601142209094},344.53387126824964
Brachionus,0.6,5.3889066757227,4.039122580806468,1.3497840949162327,3.142306236627707,9.874088484749382,0.7440174338965976,0.19003413919168757,-0.6867410380496138,0.7779804155771634,0.7542619587868029,-0.8364125444217376,4.56775793471471e-33,1.0,6.8919635475886516e-34,8.771263116718838,"{'sigma': 2.890441406784695, 'lam': -1.1862556471040466}","{'sigma': 0.6149195089404629, 'mu': -0.08292296934220755, 'w0': 0.6289798459326399, 'delta': 0.3839832598780064, 'psi': 0.2}",{'sigma': 1.5058923619271947},4.385631558359417
Chlorella,0.61,37.33381162739174,29.160063193479257,8.173748433912483,27.31981959123351,746.3725424975463,0.7327126784842114,0.23260627706478007,-0.7341686118800911,0.936895433245907,0.31804280237292265,-1.598541552149199,2.3681401056729675e-36,1.0,4.3708894908037205e-37,686.2916860709196,"{'sigma': 24.892990245323677, 'lam': -1.1700262832252792}","{'sigma': 5.337861096204372, 'mu': -0.08050052112446782, 'w0': 0.6401280747642399, 'delta': 0.40228863163331363, 'psi': 0.2}",{'sigma': 13.116177214858865},343.1458430354597
Brachionus,0.61,7.192157328636888,4.05767256035853,3.134484768278358,3.1253860219524943,9.768037786216036,0.7424642536876307,0.1850873136368219,-0.6962095667848855,0.7702262515427434,0.7443667306577707,-0.8488222212915388,2.033859841724126e-33,1.0,3.206231730296409e-34,8.709220848763241,"{'sigma': 2.8876527879267875, 'lam': -1.1938108101937672}","{'sigma': 0.6083664418880661, 'mu': -0.08146061368466917, 'w0': 0.6402627584786975, 'delta': 0.3995867140850369, 'psi': 0.2}",{'sigma': 1.4986108248399392},4.354610424381619
Chlorella,0.62,69.72757804546013,29.314800555988075,40.41277748947206,27.235130742903426,741.7523465830433,0.7296127562366124,0.2263332187749543,-0.7441122128648908,0.9290648345638619,0.3080821781854501,-1.6042920932274058,1.058856598818806e-36,1.0,2.0175266664545044e-37,680.5015422217124,"{'sigma': 24.89232272375595, 'lam': -1.1773030271975928}","{'sigma': 5.219568146902594, 'mu': -0.07663893139068989, 'w0': 0.6508908974472533, 'delta': 0.42446055253150217, 'psi': 0.2}",{'sigma': 13.071477083664982},340.2507711108561
Brachionus,0.62,0.9315376333618757,4.068961409365748,-3.137423776003873,3.109139884934176,9.666750824088503,0.7419228261549878,0.18119324632001277,-0.7061531953071263,0.7641118026340283,0.7355168425606745,-0.8630073758301474,6.926682016069513e-34,1.0,1.1336967633477073e-34,8.636350449935263,"{'sigma': 2.8824588476433655, 'lam': -1.1998516648367985}","{'sigma': 0.5952737010012774, 'mu': -0.07781913158703602, 'w0': 0.6504145259225776, 'delta': 0.42049726994636316, 'psi': 0.2}",{'sigma': 1.491270372912961},4.3181752249676295
Chlorella,0.63,3.0311626266276903,29.46423230139913,-26.43306967477144,27.065588707477616,732.5460920823399,0.7281716453892038,0.220724534205467,-0.7551768751108048,0.918563666529056,0.29695561439080687,-1.605317599595334,2.8287087088564944e-37,1.0,5.522816599749266e-38,669.8810110432704,"{'sigma': 24.848331870684078, 'lam': -1.1854319863505847}","{'sigma': 5.014603358643615, 'mu': -0.06971263620581358, 'w0': 0.661853150626164, 'delta': 0.45588660105882206, 'psi': 0.2}",{'sigma': 12.99513707007231},334.9405055216351
Brachionus,0.63,1.5300714296661702,4.097091138219468,-2.5670197085532975,3.0913743543777694,9.556595398904571,0.7407421567776353,0.17554344126414018,-0.7178389668258975,0.7545381373896798,0.717943521877741,-0.89217527307509,1.7182890733148085e-34,1.0,2.9090913949724354e-35,8.523753779988928,"{'sigma': 2.8747734928690347, 'lam': -1.206462791049557}","{'sigma': 0.5740215869089536, 'mu': -0.07145313241814466, 'w0': 0.6608629861846174, 'delta': 0.44975412642934187, 'psi': 0.2}",{'sigma': 1.4821770039044369},4.261876889994462
Chlorella,0.64,3.0804505191539713,29.576142113975596,-26.495691594821626,26.88592493983904,722.8529598706589,0.7255619887544221,0.21267379398607839,-0.7655653980863792,0.9090482190352737,0.2893378733057685,-1.6038917627309959,5.320721640347399e-38,1.0,1.0594671659183088e-38,657.7078169557434,"{'sigma': 24.77759054663121, 'lam': -1.1928687029852925}","{'sigma': 4.765472870791213, 'mu': -0.060761016497605125, 'w0': 0.670889043024522, 'delta': 0.4913701265504895, 'psi': 0.2}",{'sigma': 12.90746233969515},328.8539084778716
Brachionus,0.64,8.823632167715198,4.126130132877463,4.697502034837735,3.0725293128284368,9.440436378189986,0.7403019490057254,0.17174419196691137,-0.7279530915239899,0.7446511233831672,0.6991581420942613,-0.9258067466091914,3.66774323603886e-35,1.0,6.369095273275768e-36,8.387047912430784,"{'sigma': 2.863444078287169, 'lam': -1.211535418599589}","{'sigma': 0.5482132395909853, 'mu': -0.06323386072994053, 'w0': 0.6697335422271067, 'delta': 0.48290858739515086, 'psi': 0.2}",{'sigma': 1.4725659619780536},4.19352395621539
Chlorella,0.65,28.114872795844377,29.711970388535523,-1.5970975926911457,26.727268892304036,714.3469024415231,0.722975914803085,0.2059482988428201,-0.7756544560227541,0.8995550703460732,0.2802480762572173,-1.6039193356212977,5.292719645400743e-39,1.0,1.0726804287056931e-39,643.5291888966981,"{'sigma': 24.72960762052976, 'lam': -1.2019428179345393}","{'sigma': 4.461721560704618, 'mu': -0.048383021799153436, 'w0': 0.6792094895544524, 'delta': 0.5362614588962447, 'psi': 0.2}",{'sigma': 12.825211370257566},321.76459444834893
Brachionus,0.65,8.635597597602784,4.141583597590493,4.494014000012291,3.0484478086761606,9.293034042222486,0.7391914474094793,0.16692095955471972,-0.7382518287177832,0.7360694429649315,0.6892894460898423,-0.9418860842318065,5.044678748300334e-36,1.0,8.991135860021477e-37,8.23087060127637,"{'sigma': 2.854761836211435, 'lam': -1.218613971425372}","{'sigma': 0.5161339652446915, 'mu': -0.0519602433461126, 'w0': 0.6779189165924405, 'delta': 0.5244019558353925, 'psi': 0.2}",{'sigma': 1.4627473065638203},4.115435300638183
Chlorella,0.66,60.25970304554577,29.84481083912494,30.41489220642083,26.546601646831427,704.7220589955531,0.7213065476273127,0.1995439849801685,-0.7856212304381764,0.8894815207730776,0.27022165170075235,-1.6052453456782263,3.509963803719731e-40,1.0,7.21467396757269e-41,627.6869243114354,"{'sigma': 24.647979739182947, 'lam': -1.209989890793119}","{'sigma': 4.145250484499886, 'mu': -0.03252080113112288, 'w0': 0.6858136224744368, 'delta': 0.5897306515426259, 'psi': 0.2}",{'sigma': 12.731145192915903},313.8434621557176
Brachionus,0.66,2.9555292690341077,4.1678206561688524,-1.2122913871347447,3.0277429620548375,9.167227444272601,0.7385532703394518,0.1621753841256607,-0.7497602578712752,0.726451305726432,0.6732111672850398,-0.9680061979750234,5.214878219093737e-37,1.0,9.487400190967504e-38,8.05533068002498,"{'sigma': 2.8442766638431434, 'lam': -1.2248499172909366}","{'sigma': 0.4823926025508587, 'mu': -0.037911306822094204, 'w0': 0.6846028250356686, 'delta': 0.572593561282071, 'psi': 0.2}",{'sigma': 1.4527505832023024},4.027665340012488
Chlorella,0.67,61.70158528051919,29.86578197225411,31.83580330826508,26.311563634067863,692.2983808696025,0.7185110940036276,0.19076927238567695,-0.7963134202868132,0.8810080797685648,0.26492436009571874,-1.6028810410399064,1.0631688356847582e-41,1.0,2.21881146364787e-42,608.5456565534644,"{'sigma': 24.538992736263804, 'lam': -1.218740683818103}","{'sigma': 3.8649914427137064, 'mu': -0.00014892043092307183, 'w0': 0.6908731472658001, 'delta': 0.6904331606437657, 'psi': 0.2}",{'sigma': 12.61886669142575},304.27282827673207
Brachionus,0.67,2.6600235992689982,4.200885346342882,-1.5408617470738837,3.0056680346205216,9.03404033433959,0.7377072297519592,0.15721468458689564,-0.7613141426140979,0.7154697827252033,0.6535150913550256,-0.9990620464337473,3.3249892774105003e-38,1.0,6.160731212126087e-39,7.844346751299685,"{'sigma': 2.831174887281874, 'lam': -1.2308577973779746}","{'sigma': 0.4457994172605253, 'mu': -0.01386637330572471, 'w0': 0.69033555248484, 'delta': 0.6493672399918082, 'psi': 0.2}",{'sigma': 1.4417531099310972},3.9221733756498414
Chlorella,0.68,65.63329854966831,29.96913903205153,35.66415951761678,26.120404306916228,682.2755211567679,0.7146345913527548,0.18124899526258356,-0.8049113115301156,0.8715704203953605,0.25965761711334573,-1.5983229511299495,1.0031612378299382e-42,1.0,2.1254218722862336e-43,589.1595084696271,"{'sigma': 24.436735467910346, 'lam': -1.2275664395943275}","{'sigma': 3.894070621393973, 'mu': -7.819589695445828e-05, 'w0': 0.6924065591197316, 'delta': 0.6921755287074189, 'psi': 0.2}",{'sigma': 12.514843501087775},294.57975423481344
Brachionus,0.68,1.8092102131454746,4.225759274532573,-2.416549061387098,2.9802124604544886,8.881666309448196,0.7368420095637412,0.15220856327973153,-0.7725818347315532,0.7052533044324744,0.639486194738397,-1.0201945737601392,2.602049406265031e-39,1.0,4.9004812489933994e-40,7.618799594288201,"{'sigma': 2.8213991650716417, 'lam': -1.239007651617403}","{'sigma': 0.4432969282300103, 'mu': -0.00010632978086699829, 'w0': 0.6924659719592074, 'delta': 0.6921518197584964, 'psi': 0.2}",{'sigma': 1.4307460529732168},3.809399797144099
Chlorella,0.6900000000000001,65.06723696630579,30.021855394198347,35.04538157210744,25.865107734554012,669.0037981200858,0.7125365054233145,0.17351773590117037,-0.8143204031399071,0.8615463756295548,0.252109554883277,-1.5956949864174494,4.978524053855366e-43,1.0,1.0608526632665308e-43,567.0781619603489,"{'sigma': 24.362347839165093, 'lam': -1.2380261838796156}","{'sigma': 3.919639040622079, 'mu': -3.790115279400652e-05, 'w0': 0.6941065694229412, 'delta': 0.6939945901593461, 'psi': 0.2}",{'sigma': 12.417681713191728},283.53908098017433
Brachionus,0.6900000000000001,1.9795478185432709,4.263850531670098,-2.284302713126827,2.9552186188634333,8.733317085277097,0.7354233157385935,0.14597011676266106,-0.7841297951784301,0.6930745981124036,0.6189282658334614,-1.050075296043361,5.101993371269628e-40,1.0,9.766834880426646e-41,7.367608760185628,"{'sigma': 2.8057395151221596, 'lam': -1.2450618041783579}","{'sigma': 0.4468682559949251, 'mu': -2.2515909026576963e-05, 'w0': 0.6941136210412571, 'delta': 0.6940470976052635, 'psi': 0.2}",{'sigma': 1.4186246302444678},3.6838043800928126
Chlorella,0.7000000000000001,55.80761267295064,30.068379472946607,25.739233200004033,25.623518958132273,656.564723797764,0.7094744263174068,0.1650179077721513,-0.8233408621742518,0.8521899686151689,0.2463643970990813,-1.5942821784052112,7.277614984804092e-43,1.0,1.5609250676678423e-43,542.9580228276893,"{'sigma': 24.253769137151913, 'lam': -1.24832757007815}","{'sigma': 3.9355903519554776, 'mu': -3.7232984193336094e-05, 'w0': 0.6958673061152776, 'delta': 0.695757300961237, 'psi': 0.2}",{'sigma': 12.302571040124587},271.47901141384455
Brachionus,0.7000000000000001,3.829628601641974,4.295257609553913,-0.4656290079119385,2.9255675305724633,8.55894537593986,0.7344017313290124,0.14058165152297777,-0.7960355855909427,0.6811109084678292,0.6014643891732885,-1.0737559899979308,2.3853060415282445e-40,1.0,4.648454915211593e-41,7.087546290867274,"{'sigma': 2.79014440800304, 'lam': -1.2524032122487985}","{'sigma': 0.44971506117802496, 'mu': -5.0109710791446105e-05, 'w0': 0.6958715877965457, 'delta': 0.6957235382492433, 'psi': 0.2}",{'sigma': 1.4055839164488624},3.5437731454336356
Chlorella,0.7100000000000001,50.904050452726594,30.156486884548272,20.74756356817832,25.358202699928736,643.0384441706731,0.7062517531553182,0.15663168409120917,-0.8305078764812982,0.8408848597317214,0.23759878829467634,-1.5917535908132276,2.6465170861290252e-42,1.0,5.76707609361871e-43,517.3639757838938,"{'sigma': 24.110975999944582, 'lam': -1.2584185307766238}","{'sigma': 3.9405345963799485, 'mu': -1.1625920412372537e-05, 'w0': 0.6976514358293379, 'delta': 0.6976170869531053, 'psi': 0.2}",{'sigma': 12.176480004045917},258.6819878919468
Brachionus,0.7100000000000001,4.736764968565952,4.3353700280021705,0.40139494056378133,2.895972951249188,8.38665933436693,0.733286189923397,0.13424532689069005,-0.8081007625350123,0.6679819730724497,0.5813567609584611,-1.1018353501629081,2.4745267095026476e-40,1.0,4.906546527569269e-41,6.783105123480299,"{'sigma': 2.7709676930519067, 'lam': -1.2593581016538302}","{'sigma': 0.451057458941849, 'mu': -3.28997256828778e-05, 'w0': 0.6976228877634352, 'delta': 0.6975256852568392, 'psi': 0.2}",{'sigma': 1.3912038192017926},3.391552561740148
Chlorella,0.72,2.7181919667978005,30.08551926947006,-27.36732730267226,25.039824072240535,626.9927895687565,0.7014202246901704,0.1443631954897227,-0.8387348526965601,0.8322935411647722,0.2398139766552627,-1.5815899771610935,1.7165330887885942e-41,1.0,3.8230606424557463e-42,487.7670191467033,"{'sigma': 23.972689358536744, 'lam': -1.2718746647261696}","{'sigma': 3.9360204458027654, 'mu': -6.083225863040553e-06, 'w0': 0.6997007106371834, 'delta': 0.6996827376969901, 'psi': 0.2}",{'sigma': 12.03237268706478},243.88350957335157
Brachionus,0.72,7.127262611475713,4.387803949466862,2.7394586620088504,2.8669546640836963,8.219429045911259,0.7319276827754851,0.12740243189140893,-0.8211987359785891,0.6533935430677813,0.5545081568859641,-1.1378258021606853,4.153479354357528e-40,1.0,8.430233431005215e-41,6.432681285659679,"{'sigma': 2.7515897456381806, 'lam': -1.2673021517281033}","{'sigma': 0.4520365880012016, 'mu': -1.9464348517628238e-05, 'w0': 0.6996987289040524, 'delta': 0.6996412213283538, 'psi': 0.2}",{'sigma': 1.3763306474554373},3.2163406428298384
Chlorella,0.73,67.12638861032194,30.108995299314305,37.01739331100764,24.733559622076758,611.7489715788257,0.6969667657642258,0.13366956540866046,-0.8459817813951965,0.8214525011336365,0.23472850848613325,-1.5762308588295264,9.45931279856849e-41,1.0,2.158527689259582e-41,457.48389214172846,"{'sigma': 23.785953147336976, 'lam': -1.283694496078395}","{'sigma': 3.916439606788792, 'mu': -2.804195949246413e-05, 'w0': 0.7017191702882503, 'delta': 0.7016363200912972, 'psi': 0.2}",{'sigma': 11.875195222575243},228.74194607086415
Brachionus,0.73,1.3836985225165124,4.423219116861921,-3.039520594345408,2.8315352662005244,8.017591963737274,0.7304879121730774,0.1200417671405174,-0.8344952424935304,0.6401507900028686,0.5371602407406509,-1.1593136328653422,7.358318457933616e-40,1.0,1.5400124024859522e-40,6.071975813830645,"{'sigma': 2.733659214412038, 'lam': -1.2778932831435315}","{'sigma': 0.45127665808714235, 'mu': -2.872164957934409e-05, 'w0': 0.7017273197321674, 'delta': 0.7016424613853351, 'psi': 0.2}",{'sigma': 1.3601036998669238},3.0359879069153215
Chlorella,0.74,38.64744833326697,30.23663926341027,8.4108090698567,24.308611432273203,590.9085897652434,0.6994197738585728,0.1252028935555526,-0.8582056849870385,0.803882703635874,0.17518119560544856,-1.627247852794643,1.7470348462472682e-40,1.0,4.0799334401341593e-41,425.9716210393483,"{'sigma': 23.51155460311599, 'lam': -1.2929060060241375}","{'sigma': 3.881764642915085, 'mu': -1.8458173720814486e-05, 'w0': 0.7037782091823066, 'delta': 0.7037236743582129, 'psi': 0.2}",{'sigma': 11.678777539628333},212.9858105196741
Brachionus,0.74,6.868913033431608,4.475174603577908,2.3937384298537,2.796689407130383,7.821471639955292,0.7280824840210413,0.11251199933847607,-0.8457684802331107,0.6249240467193737,0.5164798146931295,-1.1812685594638288,1.1124560967748088e-39,1.0,2.4118946047129143e-40,5.699908137025053,"{'sigma': 2.7117676013198753, 'lam': -1.28654710987191}","{'sigma': 0.44908287929819135, 'mu': -2.1555648494375745e-05, 'w0': 0.7037826779252924, 'delta': 0.7037189915868363, 'psi': 0.2}",{'sigma': 1.343966878068366},2.8499540685125258
Chlorella,0.75,61.517731639740276,30.065211351363075,31.4525202883772,24.035114728114088,577.6867399936068,0.6878740056804734,0.10848281818796165,-0.8590040523046584,0.7994216466958534,0.22544158893868935,-1.5693477597402794,6.764898240452584e-40,1.0,1.6596121744618218e-40,391.26179781266677,"{'sigma': 23.41339307035714, 'lam': -1.312540131181377}","{'sigma': 3.8353113245319133, 'mu': -2.780845085381678e-05, 'w0': 0.70618967737739, 'delta': 0.7061075170836053, 'psi': 0.2}",{'sigma': 11.543160008205444},195.63089890633333
Brachionus,0.75,2.57620153382706,4.524320675625214,-1.9481191417981538,2.7544640520984656,7.587072214302699,0.7268826402139855,0.10400220357102327,-0.8604359893195015,0.6088127547296794,0.4927198672886994,-1.2123253499822049,1.001379554266384e-39,1.0,2.2811385267042482e-40,5.255770599782707,"{'sigma': 2.6844554894063903, 'lam': -1.2973788358855403}","{'sigma': 0.4446327267568275, 'mu': -3.0927145491022046e-05, 'w0': 0.7062106515783542, 'delta': 0.7061192770759477, 'psi': 0.2}",{'sigma': 1.323532760532531},2.6278852998913527
