Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.32,Chlorella,Upper,0.018204471137581096,0.2945020074839082,0.003836893822715613,-0.0452014015553082,0.2841333527318216,0.7087169760017167,0.21831627145735433,0.002574964344550456
0.64,Brachionus,Lower,12.086782443185637,0.6762851659431149,0.6316398112413729,0.1090111441042208,0.08001937190716656,0.7921856956037764,9.97248209071208e-10,2.913648864699535
0.64,Brachionus,Mean,12.662629451793844,0.6871930978733615,0.6514668938387369,0.1291673933060342,0.14249527665861986,0.857504507527481,2.1581389918457328e-07,3.1740427395021102
0.64,Brachionus,Upper,13.198997189987317,0.6977534974596649,0.6680920259534585,0.1490206990731047,0.2080816866774799,0.914059448678793,6.436619626513903e-07,3.418135572843214
0.64,Chlorella,Lower,0.3227263355433564,0.757044643743853,0.650751449393654,0.054707361268961044,0.28488141506976916,0.5237853447603295,2.2453534900044608e-08,0.07319829566870012
0.64,Chlorella,Mean,0.347530904135453,0.7739577870107888,0.6697229880198899,0.08284695128866254,0.37605797092953475,0.6239252649920881,1.6764078377235824e-05,0.082732442821057
0.64,Chlorella,Upper,0.36892052495894123,0.7918765013903282,0.68751006586991,0.11220107780302786,0.4708042480775074,0.7149001193264382,4.986722866883123e-05,0.09199639363542866
0.67,Brachionus,Lower,14.142204017236072,0.462808134708334,0.3577222936722624,0.01442700085938165,0.4706466626275631,0.3338769964293701,0.0014786575926723053,2.281182898197991
0.67,Brachionus,Mean,14.641868511552204,0.48771996745733903,0.3808219859112485,0.03286995879813419,0.5634152796069971,0.4235533315529135,0.013031388840089385,2.4520780372563835
0.67,Brachionus,Upper,15.167465877279138,0.511346865067903,0.4007387494022899,0.05048814856494629,0.6533792045510237,0.5156433398459082,0.032582674505695214,2.634670415405176
0.67,Chlorella,Lower,0.24195663541648227,0.6129812779968122,0.52773368579552,0.03784135699159034,0.2775589677405498,0.5399780347363923,2.248712722797252e-05,0.045500664086235244
0.67,Chlorella,Mean,0.25332644877586963,0.6361337561410072,0.5507079482117301,0.0563054586662882,0.36179300305915774,0.6334912607697261,0.004715736171116182,0.04933962224971847
0.67,Chlorella,Upper,0.2666079830444221,0.657925647087604,0.5710769369130142,0.07526796138653741,0.45513892956255114,0.718212460916324,0.011316418417438575,0.052931846927723784
0.69,Brachionus,Lower,18.794128203625483,0.3269993310576278,0.17547878259632163,-0.29084759830272194,0.11714081215059303,0.6876087376099121,0.03373070805028661,3.1969852859000243
0.69,Brachionus,Mean,19.28563307370558,0.3398590974871754,0.19179177435003816,-0.25889186247629564,0.1745327125430274,0.7622090775199097,0.06325820993706281,3.3452180167526944
0.69,Brachionus,Upper,19.716696015113786,0.35331619297441663,0.21013857695228916,-0.22799338841713768,0.23365678545183333,0.8297205893521299,0.09574956847311164,3.5083256824941795
0.69,Chlorella,Lower,0.650104020896621,0.8513283225065404,0.6314458586525957,-0.3829273817706854,0.008829723213086232,0.9211454452208503,1.4581371596857604e-12,0.19394471490916831
0.69,Chlorella,Mean,0.661820576710516,0.8605789135123889,0.6488010362325731,-0.34072080240205777,0.0386858424325342,0.9613141533272761,4.240189752161647e-09,0.20502953968970833
0.69,Chlorella,Upper,0.672641217397649,0.8690871724226465,0.6646672868125892,-0.2977074039469231,0.07880375935190674,0.9994058838631646,1.2101337505596997e-08,0.21626766848910237
0.89,Brachionus,Lower,29.205220637723198,0.45722529569221193,-0.20848229563530163,0.048837475535818346,0.04430758863829132,0.8457458997587501,0.0025349913808294317,7.577615641863501
0.89,Brachionus,Mean,29.83246973979239,0.4725137942193436,-0.17767122791557546,0.1354452405620737,0.08847666687154085,0.9034838526983872,0.00803948043007177,8.197036208747642
0.89,Brachionus,Upper,30.378374221180596,0.48836228237712814,-0.14602539655546512,0.22162847021895818,0.14298677083283756,0.9488538031703042,0.01564266503181767,8.845625988020627
0.89,Chlorella,Lower,0.9043268954700551,0.38662123434027656,-0.034536416433014874,0.30216999761627844,2.6562705213527095e-05,0.9627475126711685,3.476639202682918e-06,0.26113435667690016
0.89,Chlorella,Mean,0.927993714182139,0.4112798348928994,-0.008398074959654764,0.37043502279713464,0.010310082069222862,0.9853661036099784,0.004323814320798777,0.27483051493941085
0.89,Chlorella,Upper,0.952853702643995,0.43589497893140194,0.01968631129222209,0.43516851421198494,0.03101169980043594,0.9990533214513242,0.010137771261433361,0.29009936594560876
0.95,Brachionus,Lower,3.462930622860738,0.7834577649615024,0.6592508606375506,-0.4956615267913838,0.03127322228990392,0.8600992000485458,4.4510314329229006e-12,1.1359022714790867
0.95,Brachionus,Mean,3.572901578099056,0.7922984145129535,0.6692742827817478,-0.4549704538403981,0.08116241203982852,0.9188374913106379,9.664953383647002e-08,1.2115922086100335
0.95,Brachionus,Upper,3.6810991443670984,0.7999051793508731,0.6782109475232677,-0.41507340378901253,0.1396294001550192,0.9674291744501984,2.8220837990670465e-07,1.2928074365170328
0.95,Chlorella,Lower,0.6273706818147674,0.8006590625394607,0.48597555374112206,-0.2158262759160499,0.0006994056372007215,0.9305045740044036,1.2793556528625644e-10,0.16544114407212512
0.95,Chlorella,Mean,0.6455197765227915,0.8095028661038028,0.5037516632720547,-0.17147510218985793,0.030517649990939456,0.9694823473608615,2.6481989925752034e-09,0.17770734151796028
0.95,Chlorella,Upper,0.6640738679059958,0.8176866598025914,0.5214627148922576,-0.12018329953190407,0.06961621756528157,0.9993324241333191,6.1855045297394814e-09,0.19158317442182826
1.0,Brachionus,Lower,9.8146248590283,0.307969729758776,-0.2047247860239399,-0.09338712265369183,0.2999535300604027,0.37384001613138096,0.1394705307349931,1.625422016113002
1.0,Brachionus,Mean,10.286149214743254,0.3295143446295812,-0.177710582603379,-0.059329699587588304,0.3736021840221912,0.4487478365900325,0.17764997938777632,1.787676572161384
1.0,Brachionus,Upper,10.787825692723313,0.34804374034194985,-0.15061025637107714,-0.028489718912103584,0.4472100405886834,0.5250529687314565,0.22098517835365217,1.958011002214743
1.0,Chlorella,Lower,0.6711304063953258,0.498805564648839,0.18690133511882284,-0.05486935953381738,0.29100161299166055,0.5187260763832022,0.001170215672052011,0.1599800586907083
1.0,Chlorella,Mean,0.7093299229712965,0.5401130341500742,0.22333801105846843,-0.00968132555231661,0.3862911480672572,0.6059745374130622,0.007734314519680674,0.18164116074378367
1.0,Chlorella,Upper,0.7414626332712434,0.578139135894341,0.2591031653667701,0.036755536483037504,0.4692222144235218,0.6946472056288141,0.01828838869238851,0.20465748400187486
1.15,Brachionus,Lower,0.05963371979707133,-0.17207626152622804,0.19476444963432132,-0.09387747497659232,0.11928395767763658,0.5041076183244472,0.21050660330899315,0.0072618181061370485
1.15,Brachionus,Mean,0.061079616714179746,-0.1446317055826586,0.22777485563059569,-0.03568813879047853,0.15925562388867578,0.5773449661310561,0.26339940998026806,0.007983895998960946
1.15,Brachionus,Upper,0.0624820172973998,-0.1201885280334813,0.2591643579624124,0.021881510244051116,0.20388502500567557,0.6499550420721009,0.3141371629979958,0.008720609580935972
1.15,Chlorella,Lower,0.05214646306233299,0.05730822321521839,-0.21548827875759316,0.18287641388276912,0.04336541652878532,0.6706806987778188,0.16240372074553577,0.010089233710907579
1.15,Chlorella,Mean,0.053340067352391024,0.0771499330640872,-0.18957624632914524,0.2597572919373044,0.06550113310386757,0.7284114468606124,0.20608742003551994,0.010705437944517858
1.15,Chlorella,Upper,0.054400589194559375,0.09632014616603628,-0.1643995115578518,0.3386650576990391,0.09636546903694607,0.7855501804195987,0.2521621923814528,0.011323802911190254
1.17,Brachionus,Lower,3.492580903064325,0.45886626948340375,0.21711160738656207,-0.05291269850894422,0.16694822123880043,0.6651013200866124,3.755929098768989e-05,0.5756909375501871
1.17,Brachionus,Mean,3.5805003098168307,0.47138666613445634,0.22976351372541992,-0.027163871359860963,0.24293037479902527,0.7482464532533184,0.008823171947656415,0.6152540646120578
1.17,Brachionus,Upper,3.6715278266119293,0.48253042150075076,0.24246291232430495,-0.0019874540552662807,0.3276741345512961,0.8273531337361877,0.02272669939824268,0.6528964167252669
1.17,Chlorella,Lower,0.6249755704998995,0.26004086534942755,0.02012699770262329,-0.21518730891261098,0.4477396781454419,0.2075521953920688,0.1552989506346129,0.07325362250922779
1.17,Chlorella,Mean,0.659007085521213,0.27249980550322034,0.03449663602463333,-0.1964791898989441,0.5253825906237455,0.27581747254622685,0.19879993683002756,0.0820109426254574
1.17,Chlorella,Upper,0.6912607936663933,0.2843398812478329,0.05075874788410668,-0.17779300684723695,0.5974460993209679,0.3565737708017301,0.2440832122464373,0.09171418826239627
1.24,Brachionus,Lower,2.400128008210888,0.11858117596832135,0.12421232489798137,-0.03193099481789432,0.6901343643249246,0.05982458567895169,0.07681049818362377,0.19053426339341983
1.24,Brachionus,Mean,2.465663853203551,0.1381664388947083,0.1382246529274096,-0.018031284039775393,0.7676208638351517,0.10754532004734375,0.12483381611750456,0.20619363710815122
1.24,Brachionus,Upper,2.5366056244274993,0.15866547236596498,0.15372616891997049,-0.004487158853542024,0.8402602508091085,0.15971782969598602,0.1763482620036262,0.22360124726799696
1.24,Chlorella,Lower,0.13078002757146923,0.4008514913329442,0.20790337238576428,-0.19391824756010745,0.42629056308488616,0.36103578238441014,0.007753957605113472,0.019893560486335667
1.24,Chlorella,Mean,0.1357663175052321,0.4196727054011159,0.22941205318087454,-0.16767779935137228,0.5188474086929689,0.4488943507203222,0.03225824058670892,0.022060447002348594
1.24,Chlorella,Upper,0.14102346784545242,0.43756498708367053,0.24991740879742524,-0.14181575384213516,0.6115701520269724,0.5426160866124571,0.06640831854810703,0.02425284795314844
1.37,Brachionus,Lower,0.3797682243596705,0.26753109830843547,0.17041486588800994,-0.12064404780495677,0.45961304588574525,0.296608138812624,0.03198481783942696,0.039474620253844774
1.37,Brachionus,Mean,0.3892658372858127,0.28077994055608607,0.19298544783674412,-0.09261331388471732,0.5489013984353007,0.3797119112743955,0.0713866902903038,0.041554338110683
1.37,Brachionus,Upper,0.39887129485450473,0.2932792347843092,0.21565623432766876,-0.06774114068918673,0.6381050496700226,0.4696701157692849,0.10932815895639601,0.04377104773770298
1.37,Chlorella,Lower,0.13138503868877222,0.24731468407372387,0.27389484350136706,-0.2702245166233592,0.1572823755230589,0.5549259318499813,0.07376110618536773,0.017637244514543574
1.37,Chlorella,Mean,0.13546621203053152,0.26772502921235214,0.2902709406760924,-0.2504598815756803,0.23195518919442115,0.6440195043582096,0.1240253064473692,0.019499104765038973
1.37,Chlorella,Upper,0.1394129333761708,0.2863918583827551,0.30596465563410113,-0.23048752898553299,0.31299725752022645,0.7268118309002611,0.17613160232829628,0.021496496322679047
