Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Lag-6 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.49,2.994768558898821,1.342639160695458,1.6521293982033631,1.4131416804241252,1.9969694089519203,0.7533602056693355,0.29610376289943413,-0.1911784356963787,-0.8001427725066667,1.0525314041704372,0.45496758162983486,-1.5379277909888853,5.970707398378751e-39,1.0,4.462641006422646e-40,0.7786415245786773,"{'sigma': 1.2269524082738843, 'lam': -1.0740130306915865}","{'sigma': 0.21425509940008491, 'mu': -6.8293224484428094e-06, 'w0': 0.5596225762387774, 'delta': 0.559602398950166, 'psi': 0.2}",{'sigma': 0.6789316874805837},0.7786415245786773
0.5,1.7982182326416103,1.3510743925679543,0.44714384007365604,1.4124905586972203,1.9951295784087855,0.7508544077156231,0.2918533035702141,-0.19798410163973515,-0.7993292748071054,1.0454565357897447,0.4467021128703404,-1.5440648665921208,1.182610601908202e-39,1.0,9.756530563905226e-41,0.7993877167159931,"{'sigma': 1.2316123590297536, 'lam': -1.0812764338528922}","{'sigma': 0.21237978374730115, 'mu': -1.2755354586113654e-05, 'w0': 0.5611478339708579, 'delta': 0.5611101481721907, 'psi': 0.2}",{'sigma': 0.6789763518271199},0.7993877167159931
0.51,0.0320630573572534,1.3653748491804525,-1.3333117918231991,1.4113726870488141,1.99197286174739,0.7489995602013871,0.28598084171592236,-0.20736785586462422,-0.7974412198721567,1.0336640160101689,0.4295192930810832,-1.5567182125705334,4.828209198830445e-40,1.0,4.4215520454342883e-41,0.8169958238999054,"{'sigma': 1.2345555205364505, 'lam': -1.0893602879839066}","{'sigma': 0.20978146648215756, 'mu': -1.266998557825083e-05, 'w0': 0.5627226170400044, 'delta': 0.5626851834647639, 'psi': 0.2}",{'sigma': 0.677609156615415},0.8169958238999054
0.52,0.02412846304825593,1.376465764727069,-1.3523373016788132,1.4081443227434032,1.9828704336744774,0.7484220062261399,0.2816361163887743,-0.2158143014000337,-0.7958190321046259,1.0230305332807543,0.414481706130354,-1.5665261330311337,4.796387981341312e-40,1.0,4.81673387790163e-41,1.6631261662694137,"{'sigma': 1.2368275858622952, 'lam': -1.0964492776853443}","{'sigma': 0.20718137213846322, 'mu': -2.1211427969403118e-05, 'w0': 0.5641345201127722, 'delta': 0.5640718507766513, 'psi': 0.2}",{'sigma': 0.6762262917558229},0.8315630831347066
0.53,1.1356078019910278,1.3893062781706185,-0.2536984761795906,1.4084299399299733,1.9836748956911483,0.7445842951811645,0.2762061310134791,-0.22394443925444749,-0.7895364616465546,1.0137885342710564,0.4039668449968627,-1.5733160827392758,2.7848342010498866e-39,1.0,3.1004718302668807e-40,1.6939793200670115,"{'sigma': 1.2428415481491348, 'lam': -1.1071522126591784}","{'sigma': 0.20384768529537234, 'mu': -0.0008454889965141543, 'w0': 0.565785506309256, 'delta': 0.563287502205738, 'psi': 0.2}",{'sigma': 0.6761677144722129},0.8469896600335054
0.54,3.46276844216138,1.3989030653359944,2.063865376825386,1.4043468811406281,1.9721901625694094,0.743555957376131,0.2704319325167477,-0.23318146136595247,-0.7841569547414202,1.0038757819003923,0.39220766171401955,-1.577204464561277,7.402234394445714e-39,1.0,8.865404418442945e-40,1.7119417865850195,"{'sigma': 1.2427509622585315, 'lam': -1.112605349988451}","{'sigma': 0.2138128050086856, 'mu': -0.0285049843822911, 'w0': 0.5696213392554411, 'delta': 0.48540313150673087, 'psi': 0.2}",{'sigma': 0.6739965089656262},0.8559708932925094
0.55,1.879355890492926,1.4052144396303297,0.4741414508625963,1.3988784324198438,1.9568608686893993,0.7425769811879926,0.26658607319510064,-0.24159567735393486,-0.7775401544974095,0.9954882419343112,0.3827403363716942,-1.5808683207220988,7.05323897540643e-38,1.0,9.226135002899136e-39,1.7284605510902193,"{'sigma': 1.244386428740228, 'lam': -1.1214140427401107}","{'sigma': 0.22901345420829045, 'mu': -0.046137051141098784, 'w0': 0.5762646503899648, 'delta': 0.43995235827280554, 'psi': 0.2}",{'sigma': 0.6718746771508437},0.8642302755451093
0.56,0.021647301083161614,1.4154565509305312,-1.3938092498473695,1.395207743572885,1.9466046477257408,0.7412079827298138,0.2608087654956111,-0.2524402534348541,-0.7690075972505709,0.985690082255812,0.3705125876833442,-1.5867116640135697,3.6802642975106542e-37,1.0,5.183648427633193e-38,1.7388735181482917,"{'sigma': 1.245752659474992, 'lam': -1.1295823457265701}","{'sigma': 0.24271247162726972, 'mu': -0.05867206130184188, 'w0': 0.5840526651779572, 'delta': 0.410705583787049, 'psi': 0.2}",{'sigma': 0.6699083761144509},0.8694367590741455
0.5700000000000001,2.232526797189649,1.4298684139525253,0.8026583832371237,1.392163230809537,1.9381184612180482,0.739245703018102,0.25644187191188733,-0.25979950870012464,-0.7609683260388971,0.9736270450068426,0.3539993457345383,-1.5955207357357877,1.1886556325973685e-36,1.0,1.7914093390025561e-37,1.7466704682657326,"{'sigma': 1.2466095402631217, 'lam': -1.1369812098937424}","{'sigma': 0.2541294329542898, 'mu': -0.06817272112021011, 'w0': 0.5929896030664018, 'delta': 0.3915727451198452, 'psi': 0.2}",{'sigma': 0.6678364708004615},0.873335234132866
0.5800000000000001,3.4680159405659463,1.4343387946682071,2.033677145897739,1.3860514043897911,1.9211384956109125,0.7375029579022985,0.24931762839401814,-0.2702460777916621,-0.7504382829092261,0.9663480596872253,0.34870454560919356,-1.5937736318419622,2.9504967632801838e-36,1.0,4.730746220365628e-37,1.7475474755970761,"{'sigma': 1.2474493071365582, 'lam': -1.1454966736358347}","{'sigma': 0.26361628409765214, 'mu': -0.07581649313622796, 'w0': 0.6039705444286603, 'delta': 0.3799701000119178, 'psi': 0.2}",{'sigma': 0.665516578327279},0.8737737377985377
0.59,0.028668936803351357,1.4411114464131614,-1.41244250960981,1.3798304413924334,1.9039320469932375,0.737327825371213,0.24543572263116725,-0.27986929351087814,-0.7407201798373239,0.9574868058195206,0.3404384783098449,-1.5935932190210529,3.9520941324554083e-36,1.0,6.666133021634531e-37,1.7417942447032375,"{'sigma': 1.245882848478518, 'lam': -1.1525024737585428}","{'sigma': 0.2684583993272196, 'mu': -0.08011151605403644, 'w0': 0.6149023954153283, 'delta': 0.37821227092276777, 'psi': 0.2}",{'sigma': 0.6622128856530921},0.8708971223516184
0.6,0.027519857308395908,1.4460905288082553,-1.4185706714998594,1.3689215338834981,1.8739461659299492,0.7376209879923438,0.2394360244917944,-0.2916042467620517,-0.7292284292878215,0.9466181236936171,0.33750482420373884,-1.5813429795616571,3.4810185364105333e-36,1.0,6.141586772814674e-37,1.7226693563412503,"{'sigma': 1.2415167248875805, 'lam': -1.16064928659837}","{'sigma': 0.2691976354368897, 'mu': -0.08190069571760206, 'w0': 0.6280075555406067, 'delta': 0.3860312852082488, 'psi': 0.2}",{'sigma': 0.6568800597222614},0.8613346781706248
0.61,1.8666905813695869,1.4580031596739607,0.4086874216956262,1.3659909795616765,1.8659313562438684,0.7327126784842114,0.2326062770647801,-0.3000125150568905,-0.7145439501670101,0.9368954332459076,0.3180428023729226,-1.5985415521491975,2.3681405155741742e-36,1.0,4.3708894807450286e-37,1.7157292151772976,"{'sigma': 1.2442860030313367, 'lam': -1.1695779587717527}","{'sigma': 0.26689232965910614, 'mu': -0.08050004727604998, 'w0': 0.640129800978593, 'delta': 0.4022917578366636, 'psi': 0.2}",{'sigma': 0.6558088534453353},0.8578646075886485
0.62,3.4863789022730067,1.4657400277994086,2.0206388744735984,1.3617565371451696,1.8543808664576038,0.7296127562366123,0.22633321877495433,-0.3095965558363417,-0.7012339405659036,0.9290648345638589,0.3080821781854499,-1.6042920932274052,1.0588565968687717e-36,1.0,2.017526641428556e-37,1.7012538555542815,"{'sigma': 1.244571652475076, 'lam': -1.1772220486946705}","{'sigma': 0.26097687546121584, 'mu': -0.0766379833314994, 'w0': 0.6508924568048681, 'delta': 0.4244649129376912, 'psi': 0.2}",{'sigma': 0.6535738431064403},0.8506269277771404
0.63,0.15155813133138452,1.4732116150699546,-1.32165348373857,1.353279435373881,1.83136523020585,0.728171645389204,0.22072453420546712,-0.3197291425201539,-0.6865398299901289,0.9185636665290561,0.29695561439080714,-1.6053175995953335,2.828708711311771e-37,1.0,5.522816578649878e-38,1.6747025276081777,"{'sigma': 1.2424497288382201, 'lam': -1.1854476458019698}","{'sigma': 0.2507298506465654, 'mu': -0.06971242818932333, 'w0': 0.6618533581597159, 'delta': 0.45588742317878306, 'psi': 0.2}",{'sigma': 0.6497568429420993},0.8373512638040885
0.64,0.15402252595769858,1.4788071056987782,-1.3247845797410795,1.3442962469919528,1.8071323996766493,0.7255619887544216,0.21267379398607839,-0.331296300716555,-0.6709239267599733,0.9090482190352738,0.28933787330576777,-1.6038917627309965,5.320721898926389e-38,1.0,1.059467165443264e-38,1.6442695423893592,"{'sigma': 1.2386764857532213, 'lam': -1.1925838969747207}","{'sigma': 0.23827338619706673, 'mu': -0.0607608814724141, 'w0': 0.6708890879308114, 'delta': 0.4913705703898017, 'psi': 0.2}",{'sigma': 0.6453731171093856},0.8221347711946794
0.65,1.4057436397922192,1.4855985194267771,-0.07985487963455795,1.336363444615203,1.7858672561038107,0.7229759148030848,0.20594829884282012,-0.3423087909323798,-0.6551105218847499,0.899555070346073,0.28024807625721904,-1.6039193356212935,5.292722233423655e-39,1.0,1.0726804220085693e-39,1.608822972241745,"{'sigma': 1.23615370132615, 'lam': -1.2015266030910021}","{'sigma': 0.22308739207921158, 'mu': -0.04838410727508213, 'w0': 0.6792090213109722, 'delta': 0.5362577836053217, 'psi': 0.2}",{'sigma': 0.6412605565584353},0.8044114861208723
0.66,3.0129851522772886,1.4922405419562503,1.5207446103210382,1.3273300823415712,1.761805147488882,0.7213065476273127,0.19954398498016854,-0.35334398148726465,-0.6392457439144436,0.8894815207730778,0.27022165170075263,-1.6052453456782314,3.5099643414696404e-40,1.0,7.214673665060745e-41,1.569217310778589,"{'sigma': 1.2321215207976053, 'lam': -1.2096330334560026}","{'sigma': 0.20726641260066847, 'mu': -0.03252508077785454, 'w0': 0.6858126027362166, 'delta': 0.5897169875533967, 'psi': 0.2}",{'sigma': 0.6365572587246775},0.7846086553892943
0.67,3.08507926402596,1.493289098612706,1.591790165413254,1.3155781817033931,1.730745952174006,0.7185110940036276,0.19076927238567684,-0.3662566444166679,-0.6199445365551998,0.881008079768563,0.2649243600957196,-1.602881041039901,1.0631647586210597e-41,1.0,2.2188029407054563e-42,1.5213641413836625,"{'sigma': 1.226924810912932, 'lam': -1.218708408192557}","{'sigma': 0.19324931914267096, 'mu': -7.945328550573727e-05, 'w0': 0.6908739842829466, 'delta': 0.6906392389059521, 'psi': 0.2}",{'sigma': 0.6309433254969982},0.760682070691831
0.68,3.2816649274834155,1.4984569516025734,1.7832079758808421,1.3060202153458118,1.7056888028919208,0.714634591352755,0.18124899526258362,-0.37813172424665437,-0.6009820408823556,0.8715704203953606,0.25965761711334606,-1.5983229511299497,1.003150867690585e-42,1.0,2.12539925432246e-43,1.4728987711740673,"{'sigma': 1.2221668826900922, 'lam': -1.2280008151742108}","{'sigma': 0.1947034434598709, 'mu': -2.431353978549211e-05, 'w0': 0.6924064098749146, 'delta': 0.6923345753242516, 'psi': 0.2}",{'sigma': 0.6257421713685538},0.7364493855870334
0.6900000000000001,3.253361848315289,1.5010927697099126,1.7522690786053765,1.293255386727701,1.6725094953002153,0.7125365054233144,0.1735177359011704,-0.3907593596715099,-0.5819236797473527,0.8615463756295536,0.2521095548832761,-1.5956949864174554,4.9785030671996666e-43,1.0,1.0608481900635113e-43,1.4176954049008716,"{'sigma': 1.2182137022946429, 'lam': -1.2381223242001678}","{'sigma': 0.195981933218633, 'mu': -1.4984848783372584e-05, 'w0': 0.6941064453463499, 'delta': 0.6940621724889788, 'psi': 0.2}",{'sigma': 0.6208840861741474},0.7088477024504356
0.7000000000000001,2.790380633647532,1.50341897364733,1.286961660000202,1.281175947906614,1.6414118094944108,0.7094744263174069,0.16501790777215128,-0.4041426997233443,-0.5607391940961919,0.8521899686151674,0.2463643970990826,-1.5942821784052061,7.277571501498187e-43,1.0,1.5609154196090527e-43,1.3573950570692237,"{'sigma': 1.2123028797756725, 'lam': -1.247808272881132}","{'sigma': 0.19677949914923154, 'mu': -6.922374436779677e-06, 'w0': 0.6958679476515098, 'delta': 0.6958474954400435, 'psi': 0.2}",{'sigma': 0.6151285433723845},0.6786975285346116
0.7100000000000001,2.54520252263633,1.5078243442274142,1.0373781784089158,1.2679101349964372,1.6075961104266836,0.7062517531553181,0.15663168409120914,-0.4157671407677964,-0.5396912332547661,0.8408848597317196,0.23759878829467831,-1.5917535908132252,2.646517143964561e-42,1.0,5.767073875771155e-43,1.2934099394597347,"{'sigma': 1.2058878094181054, 'lam': -1.2588814788377318}","{'sigma': 0.19702672617468076, 'mu': -4.219612973921372e-06, 'w0': 0.6976523409844019, 'delta': 0.6976398741036174, 'psi': 0.2}",{'sigma': 0.6088239926449689},0.6467049697298671
0.72,0.13590959833989005,1.5042759634735043,-1.3683663651336142,1.2519912036120293,1.567481973921898,0.7014202246901707,0.14436319548972273,-0.4312109330058495,-0.5124567257062281,0.8322935411647732,0.2398139766552621,-1.581589977161096,1.7165324814474783e-41,1.0,3.823059229313867e-42,1.2194175478667584,"{'sigma': 1.1985416124727652, 'lam': -1.271745875126539}","{'sigma': 0.19680102379737496, 'mu': -7.28849078113214e-06, 'w0': 0.6996996465267875, 'delta': 0.6996781126216098, 'psi': 0.2}",{'sigma': 0.6016186260810902},0.609708773933379
0.73,3.356319430516097,1.505449764965718,1.8508696655503791,1.236677981103837,1.5293724289470627,0.6969667657642256,0.13366956540866046,-0.4453816103372951,-0.4880842699955351,0.8214525011336349,0.23472850848613377,-1.5762308588295177,9.45926699839659e-41,1.0,2.158517076463855e-41,1.1437097303543209,"{'sigma': 1.189555042216276, 'lam': -1.2840575374314491}","{'sigma': 0.19582197523423117, 'mu': -5.251664004779499e-06, 'w0': 0.7017192482405857, 'delta': 0.7017037321566528, 'psi': 0.2}",{'sigma': 0.5937597559651331},0.5718548651771602
0.74,1.9323724166633487,1.5118319631705102,0.42054045349283853,1.2154305716136613,1.4772714744131117,0.6994197738585728,0.1252028935555527,-0.46271868983647296,-0.46481554540907855,0.8038827036358734,0.17518119560544831,-1.6272478527946426,1.747031679925149e-40,1.0,4.079925367095176e-41,1.0649290525983712,"{'sigma': 1.1754078510523462, 'lam': -1.2926620305001844}","{'sigma': 0.19408822810590975, 'mu': -7.5995206072487775e-06, 'w0': 0.7037780784396536, 'delta': 0.7037556255943298, 'psi': 0.2}",{'sigma': 0.5839388735437687},0.5324645262991854
0.75,3.075886581987014,1.5032605675681534,1.5726260144188604,1.2017557364057039,1.4442168499840158,0.6878740056804735,0.10848281818796168,-0.4769107872774939,-0.43080860821667033,0.7994216466958508,0.22544158893869048,-1.569347759740271,6.764865580177596e-40,1.0,1.6596040426541711e-40,0.9781544945316673,"{'sigma': 1.1708800769429888, 'lam': -1.3128570104413693}","{'sigma': 0.19176555576389243, 'mu': -7.78159320069527e-06, 'w0': 0.7061893581561927, 'delta': 0.7061663673759135, 'psi': 0.2}",{'sigma': 0.5771579995460204},0.48907724726583346
0.76,0.4091306633443884,1.4957407233416116,-1.086610059997223,1.1805167798683396,1.3936198675507139,0.6845368764099973,0.09682705958462805,-0.49260772402271097,-0.4005410213923806,0.7892479447738161,0.22982702633034094,-1.5548058110980787,5.538187754955853e-40,1.0,1.4273902354087065e-40,0.604651727111059,"{'sigma': 1.1587091556135731, 'lam': -1.3279938149616026}","{'sigma': 0.18832672651361904, 'mu': -6.7911616592475355e-06, 'w0': 0.7085719182095004, 'delta': 0.7085518536672504, 'psi': 0.2}",{'sigma': 0.5673643121230892},0.48372138168884704
0.77,0.12816587193114198,1.4944452016579393,-1.3662793297267972,1.1600659651678193,1.3457530435407443,0.6784936385696094,0.08211770664862279,-0.5097005716861736,-0.3672663475193937,0.7762419173994232,0.22593061285823277,-1.548189236309424,2.151989467447265e-40,1.0,5.891462876631191e-41,0.6156782580077527,"{'sigma': 1.146434091701102, 'lam': -1.3447480201932425}","{'sigma': 0.18401201885756935, 'mu': -3.802855480738998e-06, 'w0': 0.7110850627359695, 'delta': 0.7110738271685817, 'psi': 0.2}",{'sigma': 0.5573458557501026},0.492542606406202
0.78,0.14683258422237438,1.4882969031636377,-1.3414643189412634,1.1384649404790461,1.296102420699958,0.6734301422747553,0.0676211515240767,-0.5265285304783512,-0.3332682321169725,0.7649438457131864,0.2270685462566531,-1.5395328021312,5.163033871905257e-41,1.0,1.521663075044578e-41,0.6219825240834597,"{'sigma': 1.1333448267910047, 'lam': -1.362837654190004}","{'sigma': 0.17885357047492434, 'mu': -7.480371086554527e-06, 'w0': 0.7136074300233709, 'delta': 0.7135853292062733, 'psi': 0.2}",{'sigma': 0.546782436923076},0.4975860192667676
0.79,2.7090816391328265,1.4821930587027468,1.2268885804300798,1.1119703712520694,1.2364781065424653,0.6665816694440175,0.04962894280079618,-0.5461613644298771,-0.29063261999136913,0.7502263488151194,0.22581497853426172,-1.5291262682143445,8.666881460867999e-42,1.0,2.8101181394242012e-42,0.6246465895870486,"{'sigma': 1.1173804042624307, 'lam': -1.3850642930890127}","{'sigma': 0.17176610473756648, 'mu': -7.998378273033069e-06, 'w0': 0.7166791157400427, 'delta': 0.7166554844665076, 'psi': 0.2}",{'sigma': 0.5341129628566071},0.49971727166963875
0.8,0.22633942249988825,1.4738607885594992,-1.247521366059611,1.0850609266581492,1.1773572145602413,0.6605674175477853,0.03344435583141301,-0.5637747968092542,-0.24986851653534886,0.7361895565553938,0.22751450229804743,-1.518406458371236,6.840884612242574e-42,1.0,2.4423394619835455e-42,0.6202070152897459,"{'sigma': 1.09948396911775, 'lam': -1.40623380941573}","{'sigma': 0.16395594390717716, 'mu': -1.2581923588328436e-05, 'w0': 0.7196364309650423, 'delta': 0.7195992575696659, 'psi': 0.2}",{'sigma': 0.5209554990422195},0.49616561223179656
0.81,0.37316176050143857,1.4625415107542634,-1.0893797502528249,1.0559539495032602,1.1150387434715339,0.6518543715301429,0.012331375256831907,-0.5847711711075987,-0.198696821365623,0.7219951396657676,0.23465629058578347,-1.5052928473125071,4.380841294605141e-40,1.0,1.7484986937757145e-40,1.219478429684021,"{'sigma': 1.0817549591529176, 'lam': -1.4338792873254314}","{'sigma': 0.15420694920853228, 'mu': -0.0004806140770503564, 'w0': 0.7230905910010224, 'delta': 0.7216706128089583, 'psi': 0.2}",{'sigma': 0.5069853565358885},0.48779137187360844
0.8200000000000001,3.0453046324366464,1.4520003992618546,1.5933042331747918,1.0238888191879174,1.0483483140580276,0.6435470536819816,-0.008520958267812101,-0.6050737058793443,-0.1462518787154305,0.7051617703921904,0.23849693630230465,-1.4913157423933143,1.5357717793235393e-37,1.0,6.788466158296317e-38,1.17942923179997,"{'sigma': 1.0610759097987812, 'lam': -1.4617836549371472}","{'sigma': 0.17571810724265502, 'mu': -0.05443820475510641, 'w0': 0.7379875850958328, 'delta': 0.5771494672408852, 'psi': 0.2}",{'sigma': 0.4918252723459195},0.47177169271998803
0.8300000000000001,0.3147430825897192,1.439516572130695,-1.1247734895409758,0.9895212589614658,0.9791523219366842,0.6338680421105762,-0.031620173039993565,-0.6264903601036772,-0.0861005362961635,0.6873961121667023,0.24551867048567252,-1.4769497171237236,4.964548919095919e-36,1.0,2.4195855578541908e-36,1.1200535437828123,"{'sigma': 1.0382317895981463, 'lam': -1.4933813658492807}","{'sigma': 0.19171590532045757, 'mu': -0.07838685961601088, 'w0': 0.7657347136196246, 'delta': 0.5341401005732314, 'psi': 0.2}",{'sigma': 0.47539878415972303},0.4480214175131249
0.8400000000000001,2.5067969457638184,1.426672720211523,1.0801242255522954,0.9523463852075507,0.9069636374178885,0.6217546107881808,-0.058130666725186166,-0.6489697917758395,-0.01798551878627822,0.6675363251409762,0.2545449331521739,-1.4620643667535422,6.275225334329182e-36,1.0,3.2864804373353205e-36,1.035675904193108,"{'sigma': 1.012584689435134, 'lam': -1.527921960779491}","{'sigma': 0.18572637229277555, 'mu': -0.0797772677494819, 'w0': 0.8016551034220427, 'delta': 0.5659525182585727, 'psi': 0.2}",{'sigma': 0.4575031973466808},0.41427036167724324
0.85,2.2436104935189007,1.4106404862527817,0.832970007266119,0.9078958583412262,0.824274889593152,0.611884589910381,-0.08675976548599458,-0.6754731796926335,0.06149462516022408,0.6436080181662193,0.2547232843902452,-1.449194370657253,8.607664697409398e-38,1.0,4.6818351403450766e-38,0.9214879234698221,"{'sigma': 0.9776172824593597, 'lam': -1.560270515996243}","{'sigma': 0.15349363541071082, 'mu': -0.051299705815838426, 'w0': 0.8349704148689988, 'delta': 0.683405017607106, 'psi': 0.2}",{'sigma': 0.43589647359112726},0.36859516938792886
0.86,0.5009188286238965,1.392620844160048,-0.8917020155361516,0.8609855335635562,0.7412960890057216,0.5981200874578483,-0.11694908622530673,-0.6992110461909262,0.14827783620081622,0.618243927643396,0.26820903519950323,-1.4260134057004112,9.036580078747897e-41,1.0,5.025832320632815e-41,0.7854558922988187,"{'sigma': 0.9407458872483317, 'lam': -1.598247567932833}","{'sigma': 0.12852555312523584, 'mu': -2.3431977105747848e-05, 'w0': 0.8501465414758933, 'delta': 0.8500773115093236, 'psi': 0.2}",{'sigma': 0.41324607245385986},0.3141823569195275
0.87,2.3355433381106425,1.3748280821659091,0.9607152559447334,0.8099585345402197,0.6560328276745403,0.5846475933725641,-0.15163966660935219,-0.7261613455283982,0.24734107664262814,0.5891401073566147,0.2736297923821496,-1.414840038652465,5.381983500730127e-40,1.0,3.0830556510713823e-40,0.634578023464201,"{'sigma': 0.8995635209706588, 'lam': -1.6405720611004457}","{'sigma': 0.12632137414323386, 'mu': -6.849796818864107e-06, 'w0': 0.8563534131100642, 'delta': 0.8563331753297592, 'psi': 0.2}",{'sigma': 0.3888004810912393},0.25383120938568043
0.88,0.5460736132843644,1.3555920561534889,-0.8095184428691244,0.7540099020056429,0.5685309323225591,0.5683660877983849,-0.18918592763671374,-0.7532927254776975,0.3624773692095664,0.55621944083151,0.2875272114724427,-1.388719877152294,1.8733128947910883e-38,1.0,1.1539951307081065e-38,0.46997667170716056,"{'sigma': 0.8541563488414206, 'lam': -1.693829229049482}","{'sigma': 0.11980454260585538, 'mu': -8.174134147331813e-06, 'w0': 0.8638238597872394, 'delta': 0.863799709241547, 'psi': 0.2}",{'sigma': 0.3620073127790988},0.18799066868286424
0.89,0.8492629194813868,1.334137442400955,-0.48487452291956834,0.68851938172081,0.47405893900520646,0.5516108509300488,-0.23319738340304547,-0.7849194612052633,0.49906936924013257,0.5160686716379853,0.29554684464014713,-1.3650806801686288,1.0119681277084197e-39,1.0,7.227492207008622e-40,0.2811692198039164,"{'sigma': 0.7976369518895301, 'lam': -1.7563621083255723}","{'sigma': 0.10702187311225697, 'mu': -7.38755322338136e-06, 'w0': 0.8725640944814239, 'delta': 0.8725422678954564, 'psi': 0.2}",{'sigma': 0.33040230602732473},0.18744614653594432
0.9,2.175568147421888,1.3158369769453118,0.8597311704765764,0.6222517129769378,0.38719719430273347,0.5286347859085883,-0.2829758191039996,-0.8140837943524256,0.6442288379279713,0.4728930324778772,0.3109756080825405,-1.344327631088935,6.069902843006732e-38,1.0,5.187616036345534e-38,0.5170933133522997,"{'sigma': 0.739815326462893, 'lam': -1.8324395208525937}","{'sigma': 0.0995472956704444, 'mu': -0.03868681281986697, 'w0': 0.8869903934935609, 'delta': 0.7726898909743187, 'psi': 0.2}",{'sigma': 0.2983718149506237},0.17236443778410002
0.91,0.6857065188401821,1.2981133206956594,-0.6124068018554774,0.5498925065898508,0.30238176880366907,0.5073334130814113,-0.3348885629341152,-0.8438142047817214,0.7875977172543162,0.42360886717327406,0.31760871053377904,-1.3366096371966831,3.0305321657094465e-36,1.0,2.948809812235499e-36,0.4183070254826606,"{'sigma': 0.6717028814827298, 'lam': -1.9120684744014804}","{'sigma': 0.1074401441722197, 'mu': -0.0788960280666855, 'w0': 0.9614688907108642, 'delta': 0.7283699353437418, 'psi': 0.2}",{'sigma': 0.26356408332769804},0.13943567516088695
0.92,1.9761927206538996,1.284170903613049,0.6920218170408505,0.4729208858440065,0.2236541642674798,0.4834948525763309,-0.3946237636660223,-0.87329286099725,0.9155556001780583,0.36827204071077396,0.3220742686452187,-1.3248389152037083,1.1677729955685419e-41,1.0,1.2010665819525337e-41,0.2826195598750663,"{'sigma': 0.5953442454640353, 'lam': -1.9991714196794073}","{'sigma': 0.07248647543481113, 'mu': -1.3752280548784412e-05, 'w0': 1.00919504934433, 'delta': 1.0091544181198135, 'psi': 0.2}",{'sigma': 0.22690171461067205},0.0942065199583555
0.93,1.8483749620805436,1.2777358711770699,0.5706390909034738,0.4013008190163204,0.16104234734316958,0.4632639489026127,-0.45081441220576424,-0.8981491216511441,0.9845868401746279,0.31407077074499756,0.31126392958141463,-1.33704421835675,5.4986986664182865e-40,1.0,6.043946619652771e-40,0.09598823591063516,"{'sigma': 0.5203734853770307, 'lam': -2.085373374849466}","{'sigma': 0.06471303462645772, 'mu': -6.669951382765049e-06, 'w0': 1.0211665409769497, 'delta': 1.0211468345514456, 'psi': 0.2}",{'sigma': 0.19287075912694573},0.054850420520362944
0.94,1.2896102498945312,1.2755943137555763,0.01401593613895491,0.3281981390303872,0.10771401846300938,0.4440841137186048,-0.5097018539234807,-0.919233490041528,0.9964917927904927,0.25729091517701624,0.2882315328580548,-1.3686133794957578,3.5495644671973218e-43,1.0,4.426423528869137e-43,0.0821094100496555,"{'sigma': 0.4373222758045635, 'lam': -2.171995097009892}","{'sigma': 0.050584530962233254, 'mu': -1.5976943615214623e-05, 'w0': 1.0336052659154062, 'delta': 1.0335580619058011, 'psi': 0.2}",{'sigma': 0.15759233992651434},0.046919662885517424
0.95,1.2566841129537638,1.279293652671848,-0.022609539718084104,0.2582771704711908,0.06670709678660457,0.4288365373510258,-0.5629743613862095,-0.9341247881188769,0.9616406822548151,0.20189113952995635,0.25832173741078246,-1.38563232568062,4.930077381103979e-38,1.0,6.784484178329174e-38,0.11244080887076072,"{'sigma': 0.3518989560834791, 'lam': -2.245083014962729}","{'sigma': 0.05098057892106356, 'mu': -0.07662728380932071, 'w0': 1.0758897475128029, 'delta': 0.8494938154707572, 'psi': 0.2}",{'sigma': 0.12384626066797175},0.0321259453916459
0.96,1.1487901587096796,1.2870119350867464,-0.13822177637706679,0.1816537412634162,0.03299808171499616,0.41614348337237184,-0.6148200247330566,-0.9440516419109933,0.8967575212827629,0.14114418755837382,0.19939296946589544,-1.424935654191521,1.5062952144752407e-40,1.0,2.1658043783126824e-40,0.05522702508323061,"{'sigma': 0.25236055845545574, 'lam': -2.3081720335020934}","{'sigma': 0.031092212368527772, 'mu': -0.047050824288584536, 'w0': 1.1511253852804078, 'delta': 1.0121133429813836, 'psi': 0.2}",{'sigma': 0.08707266957741866},0.015779150023780164
0.97,1.3834462590138878,1.2979221977156998,0.08552406129818801,0.06996172757480927,0.004894643325251827,0.4076115215959719,-0.6586279484989135,-0.9461895736309879,0.8175021558724506,0.053902913798601855,0.12071392627805175,-1.1046266291512645,9.241529479981673e-46,1.0,1.331030674759209e-45,0.007512056393318117,"{'sigma': 0.09877488988883634, 'lam': -2.355464188447843}","{'sigma': 0.01115846833591494, 'mu': -9.858800847917237e-06, 'w0': 1.1676091256402699, 'delta': 1.1675799977331351, 'psi': 0.2}",{'sigma': 0.03358307381769425},0.002146301826662318
