Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
25,Brachionus,0,-0.8428558774027817,0.697227389494198,0.4112554112554112,0.29515457525024363,-0.8348835149260343,0.2052440428735938,0.29515457525024363,-0.11090442023208434,0.12702630879617327
26,Chlorella,0,-0.822304898573833,0.7052883337762424,0.8614718614718614,0.8778456904951725,-0.640003543272212,0.9191248117636639,0.8778456904951725,0.370537691558154,-0.20010629816635667
26,Brachionus,0,-0.827354061475773,0.7487820001771637,0.8008658008658008,0.8376295508902473,0.4382141908052086,0.8018425015501817,0.8376295508902473,0.08450704225352114,0.03507839489768802
27,Chlorella,0,-0.773319160244486,0.8596864204092481,0.8441558441558441,0.8696961644078307,-0.7214988041456286,0.9181504119053947,0.8696961644078307,0.07883780671450086,0.3988838692532554
27,Brachionus,0,-0.779342723004695,0.8634954380370272,0.8181818181818182,0.810257773053415,-0.5500044290902649,0.7741163964921607,0.810257773053415,0.4515014615997875,-0.15944724953494555
28,Chlorella,0,-0.7731419966338915,0.7439100008858182,0.47186147186147187,0.5399946850916822,-0.8992824873770928,0.7938701390734344,0.5399946850916822,0.23119851182567105,-0.4903888741252548
28,Brachionus,0,-0.6931526264505271,0.6336256532908141,0.36796536796536794,-0.11409336522278325,-0.8861723801931085,-0.27398352378421476,-0.11409336522278325,-0.2295154575250244,-0.5930551864647002
29,Chlorella,0,-0.8859066347772169,0.8215962441314555,0.8441558441558441,0.8746567455044734,-0.717955531933741,0.9186819027371779,0.8746567455044734,0.30108955620515554,0.09637700416334487
29,Brachionus,0,-0.877668526884578,0.8037913012667199,0.8614718614718614,0.7929843210204625,-0.5591283550358758,0.7592346532022324,0.7929843210204625,-0.5038533085304279,-0.11967401895650634
30,Chlorella,0,-0.8639383470635132,0.7159181504119055,0.3939393939393939,0.5090796350429623,-0.7898839578350608,0.7887323943661972,0.5090796350429623,-0.17176012047125522,0.13615023474178406
30,Brachionus,0,-0.8705819824608028,0.7250420763575163,0.2727272727272727,0.12552041810612102,-0.6843830277261052,0.06590486314111083,0.12552041810612102,-0.18531313668172558,0.16299052174683323
31,Chlorella,0,-0.8509168216848261,0.7820001771636107,0.8787878787878788,0.8588891841615734,-0.818141553724865,0.9239968110550095,0.8588891841615734,0.16795110284347597,0.02710603242094074
31,Brachionus,0,-0.8625210381787582,0.7113118965364514,0.8354978354978355,0.6019133669944194,-0.7519709451678627,0.4282930286119232,0.6019133669944194,0.06307024537160068,0.10984143856851804
32,Chlorella,0,-0.9312605190893792,0.848613694747099,0.8961038961038961,0.88138896270706,-0.8873239436619719,0.9441934626627693,0.88138896270706,0.8132695544335196,0.5048277083886971
32,Brachionus,0,-0.9138099034458322,0.7443529099123041,0.8874458874458874,0.8448046771193198,-0.8111435911063869,0.8072459916733105,0.8448046771193198,-0.6089113296128976,0.4776330941624591
33,Chlorella,0,-0.947293825848171,0.9058375409690851,0.8961038961038961,0.8479050403047216,-0.37098060058464,0.8975994330764463,0.8479050403047216,0.1775179378155727,-0.25520418106121007
33,Brachionus,0,-0.9604039330321553,0.9140756488617239,0.8354978354978355,0.6350429621755692,0.6513420143502525,0.5908406413322704,0.6350429621755692,-0.20125786163522016,-0.5104083621224201
34,Chlorella,0,-0.9552661883249182,0.9015856143148198,0.8701298701298701,0.8687217645495617,-0.8951191425281247,0.9447249534945524,0.8687217645495617,0.48879440162990523,-0.11949685534591196
34,Brachionus,0,-0.9421560811409339,0.8659757285853487,0.7316017316017316,0.5859686420409249,-0.7352289839666933,0.3846221986004075,0.5859686420409249,-0.6170608557002393,0.5664806448755426
35,Chlorella,0,-0.7016564797590576,0.9138099034458322,0.40259740259740256,0.6361059438391355,-0.8647355833111879,0.7760651962086988,0.6361059438391355,0.08424129683762956,0.31473115422092307
35,Brachionus,0,-0.6590486314111083,0.8936132518380727,0.3246753246753246,0.2956860660820268,-0.8498538400212597,0.09956594915404376,0.2956860660820268,-0.17680928337319518,0.5317565771990435
36,Chlorella,0,-0.046328284170431396,0.1631676853574276,-0.06493506493506493,-0.2098502967490478,-0.476215785277704,0.2063956063424573,-0.2098502967490478,0.12472318185844629,-0.21932854991584733
